"OTU","Treatment","Day","log2FoldChange","p"
"OTU.1208","13CXPS","1",0.0701280480464757,0.899674262833665
"OTU.3909","13CXPS","1",-0.165009641978399,0.976908789732573
"OTU.480","13CXPS","1",-0.112022449564624,0.969464126794903
"OTU.671","13CXPS","1",-0.125006433989796,0.978037982149803
"OTU.286","13CXPS","1",-0.210381675747084,0.988834784521984
"OTU.757","13CXPS","1",0.0721066787121173,0.898637364796485
"OTU.230","13CXPS","1",-0.127520665586481,0.98264583887886
"OTU.904","13CXPS","1",-0.058133991663159,0.954249665473272
"OTU.793","13CXPS","1",0.11979477977302,0.87193889209636
"OTU.190","13CXPS","1",-0.0362825552269361,0.962485496997878
"OTU.691","13CXPS","1",-9.95750478258896e-05,0.935342395776839
"OTU.139","13CXPS","1",-0.344903115198248,0.998058152027295
"OTU.1755","13CXPS","1",0.14077871995324,0.864414221052509
"OTU.538","13CXPS","1",0.168238619958446,0.839728533684879
"OTU.281","13CXPS","1",-0.315355983323785,0.996505388312068
"OTU.856","13CXPS","1",0.236286588322108,0.784284916074579
"OTU.736","13CXPS","1",-0.104796787233326,0.963729632706402
"OTU.806","13CXPS","1",0.0403381406672934,0.919199147831633
"OTU.374","13CXPS","1",0.0702663995628894,0.89960606909182
"OTU.388","13CXPS","1",0.394952967218665,0.632582496274984
"OTU.85","13CXPS","1",-0.413371270577508,0.999644704873047
"OTU.509","13CXPS","1",0.0407429313783697,0.92071029714078
"OTU.195","13CXPS","1",-0.216189211104677,0.993925999625679
"OTU.1291","13CXPS","1",-0.121545217184653,0.991641417765029
"OTU.437","13CXPS","1",-0.671900847657933,0.999975183598679
"OTU.1280","13CXPS","1",0.0415103901280183,0.92045824160924
"OTU.224","13CXPS","1",-0.412483163981333,0.998020644038722
"OTU.740","13CXPS","1",0.269708933595943,0.759955934275802
"OTU.535","13CXPS","1",0.422456408841287,0.590918412727365
"OTU.180","13CXPS","1",-0.530487236384596,0.999585244290371
"OTU.639","13CXPS","1",-0.00184007079658262,0.934734000452698
"OTU.687","13CXPS","1",-0.219276317102804,0.984291989935329
"OTU.1548","13CXPS","1",-0.100449596804088,0.964767901092064
"OTU.56","13CXPS","1",-0.121228050706772,0.993592475375567
"OTU.596","13CXPS","1",-0.16446205430765,0.978585913686878
"OTU.2031","13CXPS","1",0.235371991546853,0.785137285401807
"OTU.337","13CXPS","1",-0.334307179439896,0.99835268514123
"OTU.343","13CXPS","1",0.0335519093634686,0.92938992671705
"OTU.457","13CXPS","1",-0.134404841864725,0.977754040929201
"OTU.708","13CXPS","1",0.250046944299543,0.776089700437937
"OTU.831","13CXPS","1",-0.0606618960687635,0.956240534193921
"OTU.362","13CXPS","1",0.130656260599896,0.883921170043702
"OTU.717","13CXPS","1",0.452414500663772,0.555691607513215
"OTU.1413","13CXPS","1",0.080096766468884,0.892717714918599
"OTU.674","13CXPS","1",-0.119874625957324,0.971836442666884
"OTU.723","13CXPS","1",-0.355201939706692,0.996557854634017
"OTU.318","13CXPS","1",-0.137281476540508,0.978048911403375
"OTU.378","13CXPS","1",-0.651937656690888,0.999856681466038
"OTU.112","13CXPS","1",-0.381375049923527,0.998845658164325
"OTU.226","13CXPS","1",-0.445970450670985,0.9985022576579
"OTU.258","13CXPS","1",-0.0582227845619348,0.971070789464367
"OTU.733","13CXPS","1",-0.483519990630099,0.998518380946405
"OTU.35","13CXPS","1",-0.291808848645389,0.994559844490314
"OTU.998","13CXPS","1",-0.401377127520216,0.997255167655785
"OTU.672","13CXPS","1",-0.563868588199753,0.99944079327533
"OTU.605","13CXPS","1",-0.168134670186034,0.979064801845643
"OTU.928","13CXPS","1",-0.104681416087386,0.963697834329606
"OTU.921","13CXPS","1",-0.107577662448818,0.965418326125012
"OTU.858","13CXPS","1",-0.397910142045591,0.99746860157741
"OTU.415","13CXPS","1",0.0824545728755497,0.898938155995372
"OTU.556","13CXPS","1",-0.733229383566969,0.999883365142777
"OTU.1043","13CXPS","1",0.0780708658838653,0.893818249213169
"OTU.428","13CXPS","1",0.0859174313974547,0.898591764869152
"OTU.5809","13CXPS","1",0.0647040515103836,0.902463698550051
"OTU.431","13CXPS","1",-0.42897010367082,0.99842793033951
"OTU.1227","13CXPS","1",0.0514271773959859,0.910689864803945
"OTU.433","13CXPS","1",-0.0380968829723036,0.957208668346494
"OTU.409","13CXPS","1",-0.306080310378493,0.996175746228457
"OTU.784","13CXPS","1",-0.329971651388553,0.993787734426036
"OTU.835","13CXPS","1",-0.168495912816718,0.977589729442231
"OTU.300","13CXPS","1",-0.116778791189812,0.970368513244954
"OTU.1529","13CXPS","1",-0.520961659559418,0.999231162010227
"OTU.187","13CXPS","1",-0.0131568659997527,0.973864538963523
"OTU.542","13CXPS","1",-0.846215648485302,0.999995646006945
"OTU.557","13CXPS","1",-0.0598632819081803,0.959162565085974
"OTU.1297","13CXPS","1",-0.163749016114105,0.97929867770279
"OTU.744","13CXPS","1",-0.216176292323728,0.985166932518885
"OTU.792","13CXPS","1",-0.166097296849483,0.97718457872687
"OTU.743","13CXPS","1",-0.259257614139103,0.989578738264208
"OTU.271","13CXPS","1",-0.125821691663179,0.978784179880924
"OTU.567","13CXPS","1",-0.099377282476163,0.964491749307147
"OTU.331","13CXPS","1",-0.784610241447194,0.999979139618968
"OTU.1129","13CXPS","1",0.0183457677441191,0.92352462569458
"OTU.682","13CXPS","1",0.208018973734964,0.81177115105567
"OTU.604","13CXPS","1",-0.364621168856522,0.995762792079819
"OTU.1191","13CXPS","1",-0.0108861551257726,0.942334318494519
"OTU.788","13CXPS","1",0.00514473469522616,0.930463346415672
"OTU.6204","13CXPS","1",-0.648450461558445,0.999926744450623
"OTU.1823","13CXPS","1",-0.112377735558,0.96752958501505
"OTU.520","13CXPS","1",0.279804733740332,0.745039105559248
"OTU.149","13CXPS","1",-0.767054916667195,0.999999105106337
"OTU.270","13CXPS","1",0.145480258574156,0.873006881754087
"OTU.629","13CXPS","1",-0.273507653203478,0.990342486760281
"OTU.4039","13CXPS","1",-0.0414802367381051,0.95274122320789
"OTU.403","13CXPS","1",0.445232221943201,0.574720264435005
"OTU.2976","13CXPS","1",0.142717339594057,0.868477103245737
"OTU.462","13CXPS","1",0.440039474139108,0.575204316273221
"OTU.4","13CXPS","1",0.863634420957879,0.119105605151461
"OTU.5246","13CXPS","1",0.384005879216096,0.643688641539907
"OTU.37","13CXPS","1",1.34637384245072,0.00199591441161154
"OTU.1841","13CXPS","1",0.194515446283082,0.858146518334593
"OTU.4669","13CXPS","1",0.111608155668029,0.878695110421692
"OTU.244","13CXPS","1",0.477948601152309,0.527342347520623
"OTU.765","13CXPS","1",1.06164519310182,0.041544287025018
"OTU.252","13CXPS","1",0.792183706582429,0.182739522613939
"OTU.5284","13CXPS","1",0.546423196683889,0.442815556647764
"OTU.1225","13CXPS","1",0.00310707756007639,0.93117636480664
"OTU.1418","13CXPS","1",-0.00966063513017559,0.943140514845708
"OTU.24","13CXPS","1",0.541678158360053,0.442769190166961
"OTU.303","13CXPS","1",0.257295061882175,0.846341315851334
"OTU.31","13CXPS","1",-0.608115773844878,0.999999997442628
"OTU.70","13CXPS","1",1.35984665897545,0.00333288191488736
"OTU.1","13CXPS","1",0.520540439370763,0.463945304219494
"OTU.572","13CXPS","1",-0.319695146908896,0.993876829904642
"OTU.201","13CXPS","1",-0.772223072583331,0.999998908621029
"OTU.59","13CXPS","1",-0.725972939612796,0.999999071033691
"OTU.488","13CXPS","1",-0.490665813751713,0.999301880736032
"OTU.257","13CXPS","1",0.091700918514462,0.913984414476029
"OTU.397","13CXPS","1",-0.0219112748850852,0.959946062680463
"OTU.838","13CXPS","1",-0.118421211478577,0.971693368240305
"OTU.6223","13CXPS","1",0.0333352784659698,0.923916046568365
"OTU.295","13CXPS","1",-0.164251855215392,0.983701123353575
"OTU.58","13CXPS","1",-0.410635274369617,0.999849636889765
"OTU.186","13CXPS","1",-0.140414066215403,0.990650249016193
"OTU.5192","13CXPS","1",-0.267957409664341,0.990942284723845
"OTU.23","13CXPS","1",-0.202061778330658,0.998176714805995
"OTU.5054","13CXPS","1",-0.0948410239905481,0.984271801328106
"OTU.720","13CXPS","1",-0.570077011618462,0.999578407571107
"OTU.172","13CXPS","1",0.323133279917339,0.720231438998846
"OTU.526","13CXPS","1",-0.0315268851446978,0.951660804927808
"OTU.601","13CXPS","1",0.333753464633597,0.691076327347844
"OTU.1166","13CXPS","1",0.301696381269662,0.722027247478803
"OTU.1078","13CXPS","1",0.189218982784261,0.827929457233747
"OTU.4552","13CXPS","1",0.133599984602763,0.870765057653439
"OTU.260","13CXPS","1",-0.0244242869573134,0.951340063256877
"OTU.3860","13CXPS","1",0.216597889086824,0.80463826575381
"OTU.255","13CXPS","1",-0.15662351400967,0.982318126807494
"OTU.1288","13CXPS","1",-0.127306549322194,0.978272390978628
"OTU.2147","13CXPS","1",-0.161427438494258,0.976493170323199
"OTU.62","13CXPS","1",-0.694908695012728,0.999999330372498
"OTU.4446","13CXPS","1",-0.551261150163621,0.999415980245339
"OTU.692","13CXPS","1",0.121955688547207,0.87065097276509
"OTU.1948","13CXPS","1",-0.540698400435149,0.999595122477963
"OTU.498","13CXPS","1",-0.300456715415433,0.995105568249598
"OTU.348","13CXPS","1",-0.52704206456031,0.999560667836014
"OTU.1234","13CXPS","1",-0.0749004224647735,0.959208471652256
"OTU.1631","13CXPS","1",-0.252983278754329,0.993519093035342
"OTU.608","13CXPS","1",0.444535369197071,0.580767429949937
"OTU.333","13CXPS","1",0.441590424613182,0.587839095821668
"OTU.132","13CXPS","1",0.960651091068887,0.0125691101487229
"OTU.3446","13CXPS","1",0.918765820009788,0.0814083548551105
"OTU.350","13CXPS","1",-0.381922994710333,0.996347520099627
"OTU.517","13CXPS","1",-0.366250020455659,0.996015320848668
"OTU.3584","13CXPS","1",-0.370373683844033,0.999340701138991
"OTU.3892","13CXPS","1",-0.349812567321292,0.998725688480122
"OTU.1739","13CXPS","1",-0.552587331120126,0.999746609765808
"OTU.2168","13CXPS","1",-0.966043712618512,0.99999987573294
"OTU.524","13CXPS","1",-0.297404913131662,0.994039002972995
"OTU.3755","13CXPS","1",0.324807498067116,0.709774168289654
"OTU.5952","13CXPS","1",-0.219932595236781,0.985608968826851
"OTU.293","13CXPS","1",-0.874432167378003,0.999999328531537
"OTU.1391","13CXPS","1",-0.206536828256841,0.985291916418331
"OTU.385","13CXPS","1",-0.347708533217552,0.997669743891525
"OTU.130","13CXPS","1",-0.55827031453183,0.999912716872735
"OTU.2790","13CXPS","1",-0.360954177564645,0.996532107130055
"OTU.151","13CXPS","1",-0.375189933244422,0.998767971734028
"OTU.88","13CXPS","1",-0.249214444477518,0.995826398607016
"OTU.688","13CXPS","1",-0.150614946732618,0.983310064202154
"OTU.82","13CXPS","1",-1.06652245144213,0.999999999997148
"OTU.1162","13CXPS","1",-0.731766451378728,0.999929246532058
"OTU.212","13CXPS","1",-0.243611327655401,0.995865019307884
"OTU.110","13CXPS","1",-0.0332962153514294,0.984773502380906
"OTU.886","13CXPS","1",0.0529620298633863,0.911735761785181
"OTU.61","13CXPS","1",-0.613288087031056,0.999947887934933
"OTU.490","13CXPS","1",-0.262719540694697,0.990794505264009
"OTU.192","13CXPS","1",-0.274495950894164,0.996082113587189
"OTU.404","13CXPS","1",-0.337500220825374,0.995913280630865
"OTU.1608","13CXPS","1",0.0466545299251469,0.914634905619004
"OTU.444","13CXPS","1",0.0307433476080041,0.925236616694303
"OTU.443","13CXPS","1",-0.533721501356945,0.999532015021388
"OTU.399","13CXPS","1",0.290210481067261,0.738587169360264
"OTU.389","13CXPS","1",-0.249302644005166,0.990623437913918
"OTU.5903","13CXPS","1",-0.105299250990265,0.964871274127522
"OTU.795","13CXPS","1",0.0720930758239225,0.898655783059015
"OTU.866","13CXPS","1",-0.164568385898315,0.979338274498354
"OTU.125","13CXPS","1",-0.778055215945412,0.999997745567618
"OTU.681","13CXPS","1",0.173968566598048,0.835795348186818
"OTU.929","13CXPS","1",-0.00742843541504348,0.938044770247505
"OTU.1430","13CXPS","1",-0.482911212680685,0.998661846932156
"OTU.1305","13CXPS","1",-0.183917366579487,0.981496520033414
"OTU.588","13CXPS","1",-0.00377589547313642,0.935398437337483
"OTU.505","13CXPS","1",0.120823204618549,0.871353898581031
"OTU.694","13CXPS","1",-0.379218722000007,0.996081032052928
"OTU.1257","13CXPS","1",-0.315729765984638,0.993321888818456
"OTU.828","13CXPS","1",-0.0228193386725568,0.947657750947331
"OTU.405","13CXPS","1",-0.191356346249313,0.989789948641008
"OTU.164","13CXPS","1",-0.661226024649747,0.999969980271552
"OTU.888","13CXPS","1",-0.123454280487238,0.970336000434272
"OTU.330","13CXPS","1",-0.36804371443888,0.99786971933439
"OTU.2550","13CXPS","1",-0.529399864890217,0.999137492562139
"OTU.594","13CXPS","1",-0.183083339909826,0.990824299921371
"OTU.3952","13CXPS","1",-0.27466232907313,0.989949434886264
"OTU.603","13CXPS","1",0.155536860251532,0.85080281781856
"OTU.254","13CXPS","1",-0.49578030069557,0.999166945075344
"OTU.583","13CXPS","1",0.185136080905661,0.831715864327059
"OTU.853","13CXPS","1",-0.58453664429657,0.99950322097984
"OTU.530","13CXPS","1",-0.226209348591634,0.985992347862608
"OTU.1601","13CXPS","1",-0.118869114334017,0.969934984589081
"OTU.417","13CXPS","1",-0.141071707769693,0.98071775390329
"OTU.3811","13CXPS","1",-0.0150165211763348,0.94052964827832
"OTU.494","13CXPS","1",-0.161618135698961,0.979050915681919
"OTU.273","13CXPS","1",0.155554523420951,0.856177715426985
"OTU.5680","13CXPS","1",-0.0558397867088853,0.954845769628969
"OTU.442","13CXPS","1",0.327344038162938,0.69780560022847
"OTU.5985","13CXPS","1",-0.0268215464808449,0.946007936561185
"OTU.651","13CXPS","1",-0.241375727333505,0.991169466669267
"OTU.423","13CXPS","1",0.00479256560507976,0.938916685464745
"OTU.1000","13CXPS","1",0.206644995093603,0.81278190609247
"OTU.458","13CXPS","1",-0.64340936277497,0.999721442780762
"OTU.794","13CXPS","1",0.0420172276298839,0.916632160488753
"OTU.469","13CXPS","1",-0.510574842317472,0.999285212159586
"OTU.152","13CXPS","1",-1.49760138623964,0.999999999973875
"OTU.821","13CXPS","1",-0.0994865784516272,0.965435765716925
"OTU.901","13CXPS","1",0.0763358647043934,0.894760770392195
"OTU.238","13CXPS","1",-0.823354655026564,0.999988482245622
"OTU.656","13CXPS","1",0.0105310908918061,0.929720344436456
"OTU.699","13CXPS","1",-0.226043063890434,0.991894589051547
"OTU.1012","13CXPS","1",0.080172203028974,0.892643446582419
"OTU.228","13CXPS","1",-0.768287822602284,0.999966205433572
"OTU.221","13CXPS","1",-0.433304992374104,0.998687644569624
"OTU.105","13CXPS","1",-0.19948704136868,0.994126425779622
"OTU.1053","13CXPS","1",-0.169099222938534,0.977722167299511
"OTU.2933","13CXPS","1",-0.0589608910201989,0.954473787696975
"OTU.1031","13CXPS","1",0.0694439102207612,0.900015397113817
"OTU.321","13CXPS","1",-0.273727571005067,0.990791792407252
"OTU.179","13CXPS","1",-0.0925086159438994,0.965572220002236
"OTU.411","13CXPS","1",0.000125500911392326,0.932367766643886
"OTU.580","13CXPS","1",-0.106939701957683,0.967279092262194
"OTU.373","13CXPS","1",-0.262314050649477,0.992542631063012
"OTU.895","13CXPS","1",-0.0476332894354853,0.948639035851374
"OTU.5001","13CXPS","1",-0.308759032094356,0.993563582813612
"OTU.245","13CXPS","1",-0.441350257711845,0.998935789965095
"OTU.450","13CXPS","1",0.105382484643428,0.890300021151832
"OTU.1252","13CXPS","1",-0.1717132105787,0.978096793650829
"OTU.353","13CXPS","1",-0.317325071624641,0.995270737379158
"OTU.6115","13CXPS","1",-0.344207436680945,0.994167039140608
"OTU.516","13CXPS","1",-0.462999268621037,0.998582506113183
"OTU.1061","13CXPS","1",-0.0495718152330444,0.952824690414214
"OTU.1071","13CXPS","1",-0.110808240933643,0.966146066943823
"OTU.32","13CXPS","1",-2.03672851949293,1
"OTU.448","13CXPS","1",0.205031694879724,0.808059855282816
"OTU.207","13CXPS","1",-0.330470118849858,0.996527976689036
"OTU.864","13CXPS","1",-0.084948655604778,0.963111318657824
"OTU.666","13CXPS","1",-0.0233395001306991,0.946548677471549
"OTU.421","13CXPS","1",-0.00238995215941586,0.934812657771322
"OTU.4421","13CXPS","1",-0.220878047543936,0.984464051916953
"OTU.701","13CXPS","1",-0.391947532202068,0.997096213466547
"OTU.463","13CXPS","1",-0.157098613051087,0.980914143612906
"OTU.344","13CXPS","1",-0.811513794687619,0.999987894174577
"OTU.265","13CXPS","1",-0.353118685152761,0.998116281643402
"OTU.310","13CXPS","1",-0.386327873293294,0.997647056462909
"OTU.900","13CXPS","1",-0.264641294963797,0.990869586950513
"OTU.1131","13CXPS","1",-1.4030875627976,0.999999999587328
"OTU.119","13CXPS","1",-1.13880330406105,0.999999957216277
"OTU.507","13CXPS","1",-0.340441354270759,0.994210207014646
"OTU.302","13CXPS","1",0.484943995916036,0.519384074236052
"OTU.4926","13CXPS","1",-0.128938891768025,0.97393486714394
"OTU.772","13CXPS","1",0.285052125902005,0.739878739001609
"OTU.984","13CXPS","1",0.128391608750233,0.894904125687886
"OTU.830","13CXPS","1",-0.158880484315408,0.976884733746275
"OTU.246","13CXPS","1",0.0405218476358523,0.927240407582763
"OTU.1756","13CXPS","1",0.510271887048637,0.487223276986685
"OTU.2020","13CXPS","1",0.543774302521288,0.43564239054212
"OTU.10","13CXPS","1",0.563156390821358,0.400343175328307
"OTU.5419","13CXPS","1",0.379170423362163,0.653621790700321
"OTU.2561","13CXPS","1",0.279075900036828,0.784469792983707
"OTU.690","13CXPS","1",-0.242753868902415,0.994454418414679
"OTU.1151","13CXPS","1",-0.230409431807134,0.985493077580571
"OTU.324","13CXPS","1",-0.382363369232545,0.998514877823607
"OTU.5491","13CXPS","1",-0.166527855956631,0.977269122682184
"OTU.28","13CXPS","1",1.232944767556,0.00920694110561665
"OTU.832","13CXPS","1",0.883262433032159,0.11715673365408
"OTU.165","13CXPS","1",0.53072099131141,0.458146931048457
"OTU.2955","13CXPS","1",0.855586769254666,0.112682626784631
"OTU.592","13CXPS","1",0.336995907743949,0.687572875816808
"OTU.19","13CXPS","1",1.21318516676488,0.0114212115200625
"OTU.1691","13CXPS","1",-0.167030051814587,0.978176098603824
"OTU.1447","13CXPS","1",0.243702292941775,0.777562546710354
"OTU.1457","13CXPS","1",0.316050237303093,0.710870824734653
"OTU.65","13CXPS","1",-0.198180645550521,0.999100696311374
"OTU.209","13CXPS","1",0.156879349377465,0.897882248710746
"OTU.2131","13CXPS","1",0.121266998772128,0.870996532168013
"OTU.5437","13CXPS","1",0.217933612923779,0.808047757532485
"OTU.529","13CXPS","1",-0.430107223987257,0.998094048165303
"OTU.5538","13CXPS","1",-0.41537297205485,0.998036466897594
"OTU.16","13CXPS","1",-0.394363971114649,0.999974429389549
"OTU.827","13CXPS","1",0.384255974790588,0.63613196226507
"OTU.3857","13CXPS","1",-0.0614712496719941,0.956451886420784
"OTU.386","13CXPS","1",-0.757868299986091,0.999987464273042
"OTU.41","13CXPS","1",-0.361688362962942,0.999768092614723
"OTU.205","13CXPS","1",-0.445480081618212,0.998971205578957
"OTU.2207","13CXPS","1",-0.2504236275478,0.992169096786045
"OTU.306","13CXPS","1",-0.488856058095073,0.999346770696886
"OTU.4627","13CXPS","1",-0.00409310284987599,0.935563697225889
"OTU.292","13CXPS","1",-0.507687979626893,0.999945504435319
"OTU.4393","13CXPS","1",0.0347939806183698,0.922608388407749
"OTU.71","13CXPS","1",-0.655238352515299,0.999988087976213
"OTU.239","13CXPS","1",-0.498136332114367,0.999544397940916
"OTU.3775","13CXPS","1",0.377933523232978,0.655308023005083
"OTU.766","13CXPS","1",0.378364095289105,0.663334475049483
"OTU.116","13CXPS","1",0.285510589069816,0.77909956101574
"OTU.347","13CXPS","1",-0.108685449177971,0.974461857066391
"OTU.81","13CXPS","1",-1.778788553403,1
"OTU.90","13CXPS","1",-0.438744572516949,0.999036079435193
"OTU.1727","13CXPS","1",-0.737583297534248,0.999959969207213
"OTU.544","13CXPS","1",0.0917076907535802,0.900402666716572
"OTU.665","13CXPS","1",0.371823813904055,0.678023941193331
"OTU.250","13CXPS","1",-0.631119056236262,0.999938564963322
"OTU.1455","13CXPS","1",-0.531493015602192,0.999358793733978
"OTU.89","13CXPS","1",-0.493408053217418,0.999685127906013
"OTU.515","13CXPS","1",-1.16351846895765,0.999999999999044
"OTU.576","13CXPS","1",-0.517093571430578,0.999360887075959
"OTU.27","13CXPS","1",-0.61714492381274,0.99999999685086
"OTU.5712","13CXPS","1",-1.0217849866252,0.999999995197632
"OTU.17","13CXPS","1",-1.20983250523112,0.999999999999319
"OTU.851","13CXPS","1",0.130482307117281,0.863299577824384
"OTU.802","13CXPS","1",-0.109154986245648,0.965789837085082
"OTU.1163","13CXPS","1",-0.260155186683273,0.991137501674062
"OTU.1294","13CXPS","1",0.205919029131307,0.813273107692164
"OTU.38","13CXPS","1",-1.28723902371514,1
"OTU.233","13CXPS","1",-0.635535981031206,0.999955781474342
"OTU.5259","13CXPS","1",-1.0269867114683,0.999999999983705
"OTU.20","13CXPS","1",-0.971375595510046,0.999999999999691
"OTU.2294","13CXPS","1",-0.601765927677602,0.999957185781011
"OTU.5555","13CXPS","1",-0.906894800289139,0.999999664211936
"OTU.3302","13CXPS","1",-0.229377210374951,0.994151361873656
"OTU.5298","13CXPS","1",-0.806765281908686,0.9999987695021
"OTU.1414","13CXPS","1",-0.0216986893288667,0.945843199177813
"OTU.4969","13CXPS","1",-0.557711743284782,0.999953793099319
"OTU.3473","13CXPS","1",-0.257799037339081,0.991063518613742
"OTU.73","13CXPS","1",0.131265286420328,0.913450256024424
"OTU.1028","13CXPS","1",-0.357453177378787,0.996688977606813
"OTU.867","13CXPS","1",0.201853395215039,0.810640620200256
"OTU.123","13CXPS","1",-0.741457902592722,0.999991598285589
"OTU.460","13CXPS","1",-0.821554919125306,0.999982726016618
"OTU.1035","13CXPS","1",-1.04343687705896,0.999999890613382
"OTU.5263","13CXPS","1",-0.169960103347536,0.98374897572872
"OTU.2381","13CXPS","1",-0.597325904358777,0.999885655297056
"OTU.4273","13CXPS","1",-0.942619783910055,0.99999853136087
"OTU.621","13CXPS","1",-0.351855569866524,0.995748303472919
"OTU.160","13CXPS","1",-0.723185285999648,0.999986188143019
"OTU.109","13CXPS","1",-0.974416152492135,0.999999984878223
"OTU.1112","13CXPS","1",0.407664791058999,0.608580017489003
"OTU.22","13CXPS","1",0.88243561155979,0.0967226659783228
"OTU.240","13CXPS","1",0.53628933294666,0.450219535686698
"OTU.115","13CXPS","1",-0.165984218835222,0.9890965979676
"OTU.1685","13CXPS","1",0.406921287800803,0.613633094325779
"OTU.1207","13CXPS","1",0.00901549168026796,0.930322870033473
"OTU.225","13CXPS","1",0.513024591401285,0.48401962770288
"OTU.4822","13CXPS","1",-0.12776006463947,0.992860115224228
"OTU.243","13CXPS","1",1.31500704749285,0.0073068580521203
"OTU.852","13CXPS","1",0.398844873782987,0.623154922205077
"OTU.429","13CXPS","1",-0.16333255178545,0.981446890569567
"OTU.982","13CXPS","1",0.305157349252863,0.723321694139985
"OTU.1087","13CXPS","1",-0.0746898555631455,0.96410207145657
"OTU.660","13CXPS","1",0.187439332074632,0.831788744393874
"OTU.206","13CXPS","1",-0.300497179208224,0.995594716507689
"OTU.263","13CXPS","1",-0.122353784632394,0.977647433958457
"OTU.276","13CXPS","1",-0.685503148336299,0.999949587109842
"OTU.1016","13CXPS","1",-0.40666286329129,0.998272805270682
"OTU.181","13CXPS","1",-0.117365922760143,0.979764736315256
"OTU.13","13CXPS","1",-0.522576433559633,0.999986603118657
"OTU.4884","13CXPS","1",-0.180126484914549,0.98729392814792
"OTU.398","13CXPS","1",-0.165861447452082,0.990011785231889
"OTU.486","13CXPS","1",0.163790330657363,0.844899256093474
"OTU.126","13CXPS","1",0.210673586711437,0.845368491987173
"OTU.1080","13CXPS","1",-0.123866502194416,0.972675749377235
"OTU.908","13CXPS","1",-0.00810397236979539,0.93667423610979
"OTU.167","13CXPS","1",-0.296865512691581,0.995510200180253
"OTU.235","13CXPS","1",-0.417149626046815,0.998442672530334
"OTU.531","13CXPS","1",0.0475324321837644,0.91602940609128
"OTU.232","13CXPS","1",-0.623477051507314,0.999732597515593
"OTU.198","13CXPS","1",-0.474663472750169,0.999390683816412
"OTU.202","13CXPS","1",0.0497138941496093,0.927457098087194
"OTU.75","13CXPS","1",-0.563497777311375,0.999815152308441
"OTU.885","13CXPS","1",-0.132728889849301,0.976917552411652
"OTU.349","13CXPS","1",-0.407833972176527,0.997678711212488
"OTU.416","13CXPS","1",-0.326438051940344,0.996257899490565
"OTU.291","13CXPS","1",-0.966194371852757,0.999999889223425
"OTU.129","13CXPS","1",-0.0527551094967544,0.970913549358723
"OTU.86","13CXPS","1",-0.409853834610004,0.999654165556433
"OTU.76","13CXPS","1",-0.45432098858274,0.999956092656644
"OTU.18","13CXPS","1",0.00388152873651378,0.974111705280135
"OTU.620","13CXPS","1",0.193038764366699,0.830163393560721
"OTU.676","13CXPS","1",0.355872171307085,0.666112416871345
"OTU.1085","13CXPS","1",-0.166108473852681,0.97723382329829
"OTU.223","13CXPS","1",0.471447755795153,0.536502242710043
"OTU.874","13CXPS","1",-0.108347925660307,0.964547470225374
"OTU.137","13CXPS","1",0.184294331938276,0.859490449596293
"OTU.564","13CXPS","1",0.410900599430769,0.615339949533996
"OTU.5468","13CXPS","1",-0.444776085711515,0.998279340478668
"OTU.1719","13CXPS","1",-0.24687891270024,0.994501483829986
"OTU.606","13CXPS","1",0.0460581814862199,0.914988902051996
"OTU.825","13CXPS","1",-0.118291026508695,0.970238248245319
"OTU.632","13CXPS","1",0.251821093538437,0.774519998480296
"OTU.568","13CXPS","1",-0.257163972104686,0.990419794997226
"OTU.200","13CXPS","1",0.369184425795919,0.65909646501302
"OTU.3002","13CXPS","1",0.0844749060434089,0.901288007775714
"OTU.875","13CXPS","1",-0.159388985074262,0.977005241233061
"OTU.662","13CXPS","1",-0.0516045449281286,0.95246895239458
"OTU.459","13CXPS","1",-0.420325822736654,0.998126644118033
"OTU.635","13CXPS","1",-0.657536594660113,0.999888019002303
"OTU.219","13CXPS","1",-0.478029235331851,0.999478596862198
"OTU.722","13CXPS","1",-0.101940599347884,0.966173467866775
"OTU.4416","13CXPS","1",-0.596522695338816,0.999706440069131
"OTU.136","13CXPS","1",-0.486604783493869,0.999931297464811
"OTU.994","13CXPS","1",-0.0458400465058435,0.948044495844523
"OTU.309","13CXPS","1",-0.556831587177282,0.999733470255813
"OTU.311","13CXPS","1",-0.545369136309286,0.999921635627403
"OTU.104","13CXPS","1",-0.579350695791053,0.999975201246269
"OTU.640","13CXPS","1",-0.644249896881993,0.999731859510564
"OTU.30","13CXPS","1",-0.823121350144971,0.999999889019744
"OTU.5788","13CXPS","1",-0.180333520295948,0.992120693290717
"OTU.379","13CXPS","1",-0.329671745815338,0.996506558268163
"OTU.5987","13CXPS","1",-0.117286309659149,0.970321334119698
"OTU.3493","13CXPS","1",-0.554177103162315,0.999997131521426
"OTU.299","13CXPS","1",-0.618969892869906,0.999821590712549
"OTU.320","13CXPS","1",-0.752799298567604,0.999972714246174
"OTU.142","13CXPS","1",-0.00479883115756876,0.956437014921914
"OTU.251","13CXPS","1",-0.636845960503976,0.999967673560792
"OTU.5607","13CXPS","1",0.0100976245851336,0.937888621677426
"OTU.2720","13CXPS","1",-0.333491405343612,0.996747695377158
"OTU.746","13CXPS","1",-0.0649144215216372,0.95741644712983
"OTU.512","13CXPS","1",-0.00680184265736591,0.959769949861279
"OTU.5894","13CXPS","1",-0.592004137269083,0.999804635055928
