OTU,shift,Day,Treatment
OTU.5016,,30,13CCPS
OTU.5017,,30,13CCPS
OTU.5173,,30,13CCPS
OTU.5172,,30,13CCPS
OTU.5171,,30,13CCPS
OTU.5170,0.002660522,30,13CCPS
OTU.5177,,30,13CCPS
OTU.5176,,30,13CCPS
OTU.5175,,30,13CCPS
OTU.5174,,30,13CCPS
OTU.5179,,30,13CCPS
OTU.5178,,30,13CCPS
OTU.4121,-0.0036034,30,13CCPS
OTU.1004,-0.008550572,30,13CCPS
OTU.2035,,30,13CCPS
OTU.1384,-0.005193273,30,13CCPS
OTU.1385,,30,13CCPS
OTU.1386,0.003758298,30,13CCPS
OTU.1387,0.006465468,30,13CCPS
OTU.1380,0.036405416,30,13CCPS
OTU.1381,0.026027949,30,13CCPS
OTU.1382,0.01709436,30,13CCPS
OTU.1383,0.011853029,30,13CCPS
OTU.1388,0.001013028,30,13CCPS
OTU.1389,,30,13CCPS
OTU.3728,,30,13CCPS
OTU.3729,,30,13CCPS
OTU.3724,,30,13CCPS
OTU.3725,,30,13CCPS
OTU.3726,0.010301856,30,13CCPS
OTU.3727,,30,13CCPS
OTU.3720,,30,13CCPS
OTU.3721,,30,13CCPS
OTU.3722,,30,13CCPS
OTU.3723,,30,13CCPS
OTU.1658,0.003021513,30,13CCPS
OTU.1659,0.022234236,30,13CCPS
OTU.339,0.002608693,30,13CCPS
OTU.338,0.000935295,30,13CCPS
OTU.335,0.002642042,30,13CCPS
OTU.334,0.002681622,30,13CCPS
OTU.1650,,30,13CCPS
OTU.336,0.002333306,30,13CCPS
OTU.331,-0.001536431,30,13CCPS
OTU.330,-0.001276436,30,13CCPS
OTU.333,0.005808723,30,13CCPS
OTU.332,-0.007298279,30,13CCPS
OTU.591,-0.001604937,30,13CCPS
OTU.590,0.002880213,30,13CCPS
OTU.593,0.013516261,30,13CCPS
OTU.592,0.016464344,30,13CCPS
OTU.2099,,30,13CCPS
OTU.2098,0.040827748,30,13CCPS
OTU.597,-0.007063495,30,13CCPS
OTU.596,-0.010385605,30,13CCPS
OTU.2095,0.044536542,30,13CCPS
OTU.2094,0.001463466,30,13CCPS
OTU.2097,,30,13CCPS
OTU.2096,,30,13CCPS
OTU.2091,,30,13CCPS
OTU.2090,,30,13CCPS
OTU.2093,,30,13CCPS
OTU.2092,,30,13CCPS
OTU.2671,,30,13CCPS
OTU.2670,0.009824179,30,13CCPS
OTU.2673,,30,13CCPS
OTU.2672,,30,13CCPS
OTU.2675,,30,13CCPS
OTU.2674,,30,13CCPS
OTU.2677,,30,13CCPS
OTU.2676,,30,13CCPS
OTU.2679,,30,13CCPS
OTU.2678,,30,13CCPS
OTU.1008,0.032302863,30,13CCPS
OTU.1014,-0.004651675,30,13CCPS
OTU.1015,0.00975667,30,13CCPS
OTU.1016,-0.004487902,30,13CCPS
OTU.4537,-0.008249667,30,13CCPS
OTU.1010,,30,13CCPS
OTU.1011,-0.00713123,30,13CCPS
OTU.2330,-0.019168229,30,13CCPS
OTU.1012,0.019304394,30,13CCPS
OTU.2331,0.056662671,30,13CCPS
OTU.1013,0.009670938,30,13CCPS
OTU.2332,0.023658234,30,13CCPS
OTU.512,-0.005120119,30,13CCPS
OTU.2333,,30,13CCPS
OTU.2334,,30,13CCPS
OTU.2335,-0.055362126,30,13CCPS
OTU.5456,,30,13CCPS
OTU.1018,-0.016401447,30,13CCPS
OTU.2489,,30,13CCPS
OTU.1019,-0.012510858,30,13CCPS
OTU.515,-0.007507833,30,13CCPS
OTU.2486,,30,13CCPS
OTU.5459,,30,13CCPS
OTU.4534,,30,13CCPS
OTU.4535,,30,13CCPS
OTU.4536,,30,13CCPS
OTU.1017,0.014328076,30,13CCPS
OTU.4530,,30,13CCPS
OTU.4531,,30,13CCPS
OTU.4532,0.002306936,30,13CCPS
OTU.4533,,30,13CCPS
OTU.4538,,30,13CCPS
OTU.4539,,30,13CCPS
OTU.517,-0.012493162,30,13CCPS
OTU.6057,,30,13CCPS
OTU.418,0.001186158,30,13CCPS
OTU.419,0.002019464,30,13CCPS
OTU.4145,,30,13CCPS
OTU.4144,0.006678141,30,13CCPS
OTU.4147,,30,13CCPS
OTU.1466,-0.027299311,30,13CCPS
OTU.1461,,30,13CCPS
OTU.1460,0.030596969,30,13CCPS
OTU.1463,0.003084624,30,13CCPS
OTU.1462,-0.003897764,30,13CCPS
OTU.4149,-0.003587024,30,13CCPS
OTU.1468,-0.003835461,30,13CCPS
OTU.414,-0.009124397,30,13CCPS
OTU.415,-0.006698236,30,13CCPS
OTU.5810,,30,13CCPS
OTU.5811,,30,13CCPS
OTU.5812,,30,13CCPS
OTU.5813,,30,13CCPS
OTU.5814,,30,13CCPS
OTU.5815,,30,13CCPS
OTU.5816,,30,13CCPS
OTU.5817,,30,13CCPS
OTU.5818,,30,13CCPS
OTU.2847,,30,13CCPS
OTU.2844,,30,13CCPS
OTU.2845,,30,13CCPS
OTU.2842,,30,13CCPS
OTU.2843,0.011756284,30,13CCPS
OTU.2840,,30,13CCPS
OTU.2841,,30,13CCPS
OTU.416,-0.014907623,30,13CCPS
OTU.417,-0.006732715,30,13CCPS
OTU.4857,,30,13CCPS
OTU.4856,,30,13CCPS
OTU.4855,,30,13CCPS
OTU.4854,,30,13CCPS
OTU.4853,0.010588787,30,13CCPS
OTU.4852,,30,13CCPS
OTU.4851,,30,13CCPS
OTU.4850,,30,13CCPS
OTU.2137,,30,13CCPS
OTU.4859,-0.009247447,30,13CCPS
OTU.4858,,30,13CCPS
OTU.1009,-0.027606735,30,13CCPS
OTU.6042,,30,13CCPS
OTU.6043,,30,13CCPS
OTU.6040,-0.008503209,30,13CCPS
OTU.6041,,30,13CCPS
OTU.6046,0.004618635,30,13CCPS
OTU.6047,,30,13CCPS
OTU.6044,,30,13CCPS
OTU.6045,0.005125099,30,13CCPS
OTU.450,0.007209769,30,13CCPS
OTU.103,0.003112921,30,13CCPS
OTU.100,0.016363632,30,13CCPS
OTU.101,0.002091559,30,13CCPS
OTU.106,0.003923871,30,13CCPS
OTU.107,0.001977057,30,13CCPS
OTU.104,-0.006081316,30,13CCPS
OTU.105,-0.003934168,30,13CCPS
OTU.2464,,30,13CCPS
OTU.2465,,30,13CCPS
OTU.108,-0.006357408,30,13CCPS
OTU.2467,,30,13CCPS
OTU.2460,,30,13CCPS
OTU.2461,,30,13CCPS
OTU.2462,0.021076452,30,13CCPS
OTU.2463,,30,13CCPS
OTU.6049,,30,13CCPS
OTU.4709,,30,13CCPS
OTU.4708,,30,13CCPS
OTU.4707,,30,13CCPS
OTU.4706,0.002080291,30,13CCPS
OTU.4705,-0.007407671,30,13CCPS
OTU.4704,0.005227984,30,13CCPS
OTU.4703,,30,13CCPS
OTU.4702,,30,13CCPS
OTU.4701,,30,13CCPS
OTU.4700,,30,13CCPS
OTU.613,-0.002158755,30,13CCPS
OTU.610,0.008910104,30,13CCPS
OTU.2288,,30,13CCPS
OTU.2289,,30,13CCPS
OTU.611,0.002467235,30,13CCPS
OTU.2280,,30,13CCPS
OTU.2281,,30,13CCPS
OTU.2282,,30,13CCPS
OTU.2283,,30,13CCPS
OTU.2284,-0.016533507,30,13CCPS
OTU.2285,,30,13CCPS
OTU.2286,,30,13CCPS
OTU.2287,,30,13CCPS
OTU.616,0.006986923,30,13CCPS
OTU.1465,,30,13CCPS
OTU.5038,,30,13CCPS
OTU.5039,,30,13CCPS
OTU.5036,,30,13CCPS
OTU.5037,,30,13CCPS
OTU.5034,,30,13CCPS
OTU.5035,,30,13CCPS
OTU.5032,,30,13CCPS
OTU.5033,,30,13CCPS
OTU.5030,,30,13CCPS
OTU.5031,,30,13CCPS
OTU.4146,,30,13CCPS
OTU.4141,,30,13CCPS
OTU.4140,,30,13CCPS
OTU.4143,,30,13CCPS
OTU.4142,,30,13CCPS
OTU.5159,,30,13CCPS
OTU.5158,,30,13CCPS
OTU.6125,0.059644672,30,13CCPS
OTU.5151,,30,13CCPS
OTU.5150,,30,13CCPS
OTU.5153,,30,13CCPS
OTU.5152,-0.002236082,30,13CCPS
OTU.5155,,30,13CCPS
OTU.5154,,30,13CCPS
OTU.5157,,30,13CCPS
OTU.5156,,30,13CCPS
OTU.1469,,30,13CCPS
OTU.4148,,30,13CCPS
OTU.6124,,30,13CCPS
OTU.6127,,30,13CCPS
OTU.6126,,30,13CCPS
OTU.2703,-0.012646679,30,13CCPS
OTU.555,-0.020311177,30,13CCPS
OTU.6121,,30,13CCPS
OTU.554,-0.005737245,30,13CCPS
OTU.4288,,30,13CCPS
OTU.4289,,30,13CCPS
OTU.4282,,30,13CCPS
OTU.4283,-0.000747976,30,13CCPS
OTU.4280,,30,13CCPS
OTU.4281,,30,13CCPS
OTU.4286,,30,13CCPS
OTU.4287,,30,13CCPS
OTU.4284,,30,13CCPS
OTU.4285,,30,13CCPS
OTU.557,0.006921784,30,13CCPS
OTU.3702,,30,13CCPS
OTU.3703,,30,13CCPS
OTU.3700,0.019680999,30,13CCPS
OTU.3701,0.023660412,30,13CCPS
OTU.3706,,30,13CCPS
OTU.3707,,30,13CCPS
OTU.3704,,30,13CCPS
OTU.3705,,30,13CCPS
OTU.3258,,30,13CCPS
OTU.3259,-0.008249667,30,13CCPS
OTU.3708,,30,13CCPS
OTU.3709,,30,13CCPS
OTU.5391,,30,13CCPS
OTU.6122,,30,13CCPS
OTU.2509,-0.023775825,30,13CCPS
OTU.551,0.012799413,30,13CCPS
OTU.6033,,30,13CCPS
OTU.550,-0.008332339,30,13CCPS
OTU.6196,,30,13CCPS
OTU.2073,0.019906029,30,13CCPS
OTU.2072,,30,13CCPS
OTU.2071,,30,13CCPS
OTU.2070,0.039778005,30,13CCPS
OTU.2077,,30,13CCPS
OTU.552,0.002798787,30,13CCPS
OTU.2075,,30,13CCPS
OTU.2074,,30,13CCPS
OTU.861,-0.015572409,30,13CCPS
OTU.860,0.00037998,30,13CCPS
OTU.2079,,30,13CCPS
OTU.2078,,30,13CCPS
OTU.865,0.009157211,30,13CCPS
OTU.864,0.01143339,30,13CCPS
OTU.867,0.010222524,30,13CCPS
OTU.866,-0.006142052,30,13CCPS
OTU.6129,,30,13CCPS
OTU.717,-0.002525575,30,13CCPS
OTU.716,-0.005033748,30,13CCPS
OTU.715,0.005654066,30,13CCPS
OTU.714,0.005786116,30,13CCPS
OTU.713,0.052532714,30,13CCPS
OTU.712,-0.008633358,30,13CCPS
OTU.711,0.012955056,30,13CCPS
OTU.710,0.012232138,30,13CCPS
OTU.719,0.010890808,30,13CCPS
OTU.718,,30,13CCPS
OTU.2617,,30,13CCPS
OTU.2616,,30,13CCPS
OTU.2615,-0.009824107,30,13CCPS
OTU.2614,0.005083724,30,13CCPS
OTU.2613,,30,13CCPS
OTU.2612,-0.017515953,30,13CCPS
OTU.2611,0.01717702,30,13CCPS
OTU.2610,,30,13CCPS
OTU.6128,,30,13CCPS
OTU.2619,,30,13CCPS
OTU.2618,,30,13CCPS
OTU.6032,,30,13CCPS
OTU.573,0.029375155,30,13CCPS
OTU.572,-0.006074842,30,13CCPS
OTU.6149,,30,13CCPS
OTU.579,-0.01034306,30,13CCPS
OTU.578,0.003230889,30,13CCPS
OTU.67,-0.005004302,30,13CCPS
OTU.4518,,30,13CCPS
OTU.4519,,30,13CCPS
OTU.4512,,30,13CCPS
OTU.4513,,30,13CCPS
OTU.4510,,30,13CCPS
OTU.4511,,30,13CCPS
OTU.4516,,30,13CCPS
OTU.4517,,30,13CCPS
OTU.4514,0.002758417,30,13CCPS
OTU.4515,,30,13CCPS
OTU.3889,,30,13CCPS
OTU.3888,,30,13CCPS
OTU.3885,-0.004990617,30,13CCPS
OTU.3884,-0.027299311,30,13CCPS
OTU.3887,,30,13CCPS
OTU.3886,,30,13CCPS
OTU.3881,,30,13CCPS
OTU.3880,,30,13CCPS
OTU.3883,0.033038365,30,13CCPS
OTU.3882,,30,13CCPS
OTU.1177,,30,13CCPS
OTU.2848,-0.012888799,30,13CCPS
OTU.1176,0.009675688,30,13CCPS
OTU.2849,,30,13CCPS
OTU.1175,0.00961063,30,13CCPS
OTU.2846,,30,13CCPS
OTU.1174,0.010559868,30,13CCPS
OTU.28,0.010262142,30,13CCPS
OTU.29,0.005287979,30,13CCPS
OTU.5819,,30,13CCPS
OTU.24,-0.003450039,30,13CCPS
OTU.25,-0.002843359,30,13CCPS
OTU.26,0.013590985,30,13CCPS
OTU.27,0.000481421,30,13CCPS
OTU.20,0.000505837,30,13CCPS
OTU.21,-0.007418832,30,13CCPS
OTU.22,0.007200434,30,13CCPS
OTU.23,-0.005940026,30,13CCPS
OTU.2213,,30,13CCPS
OTU.1171,-0.01527955,30,13CCPS
OTU.2212,0.003740831,30,13CCPS
OTU.1170,-0.011645521,30,13CCPS
OTU.2211,,30,13CCPS
OTU.2210,,30,13CCPS
OTU.6048,,30,13CCPS
OTU.2217,,30,13CCPS
OTU.2216,,30,13CCPS
OTU.5535,,30,13CCPS
OTU.5534,,30,13CCPS
OTU.6222,,30,13CCPS
OTU.1179,0.002360788,30,13CCPS
OTU.6223,-0.007659856,30,13CCPS
OTU.1178,0.013816899,30,13CCPS
OTU.2219,,30,13CCPS
OTU.5538,-0.005027707,30,13CCPS
OTU.6226,,30,13CCPS
OTU.6227,,30,13CCPS
OTU.6224,,30,13CCPS
OTU.6225,,30,13CCPS
OTU.2824,0.000761623,30,13CCPS
OTU.5837,,30,13CCPS
OTU.5834,,30,13CCPS
OTU.5835,,30,13CCPS
OTU.5832,,30,13CCPS
OTU.5833,,30,13CCPS
OTU.5830,,30,13CCPS
OTU.5831,,30,13CCPS
OTU.2828,,30,13CCPS
OTU.2829,0.000914426,30,13CCPS
OTU.5838,,30,13CCPS
OTU.5839,,30,13CCPS
OTU.5424,,30,13CCPS
OTU.5427,0.029102354,30,13CCPS
OTU.799,-0.00083141,30,13CCPS
OTU.798,0.01424165,30,13CCPS
OTU.5426,,30,13CCPS
OTU.797,-0.005813872,30,13CCPS
OTU.796,0.011966064,30,13CCPS
OTU.795,0.005359784,30,13CCPS
OTU.5209,,30,13CCPS
OTU.794,0.000433998,30,13CCPS
OTU.5208,,30,13CCPS
OTU.793,-0.011930073,30,13CCPS
OTU.792,0.001056174,30,13CCPS
OTU.322,-0.004304154,30,13CCPS
OTU.791,-0.03720354,30,13CCPS
OTU.1644,0.01205315,30,13CCPS
OTU.790,-0.001877982,30,13CCPS
OTU.320,-0.007153213,30,13CCPS
OTU.1217,,30,13CCPS
OTU.321,0.010528249,30,13CCPS
OTU.326,-0.000390253,30,13CCPS
OTU.327,0.011739286,30,13CCPS
OTU.2921,,30,13CCPS
OTU.3069,,30,13CCPS
OTU.3068,,30,13CCPS
OTU.324,-0.010642593,30,13CCPS
OTU.2920,,30,13CCPS
OTU.3063,0.035631102,30,13CCPS
OTU.3062,,30,13CCPS
OTU.3061,,30,13CCPS
OTU.3060,,30,13CCPS
OTU.3067,,30,13CCPS
OTU.3066,,30,13CCPS
OTU.3065,,30,13CCPS
OTU.3064,,30,13CCPS
OTU.2922,,30,13CCPS
OTU.5423,,30,13CCPS
OTU.2925,0.000113525,30,13CCPS
OTU.2924,,30,13CCPS
OTU.2442,,30,13CCPS
OTU.2443,,30,13CCPS
OTU.478,0.003919401,30,13CCPS
OTU.479,0.007842684,30,13CCPS
OTU.4879,,30,13CCPS
OTU.4878,0.004616853,30,13CCPS
OTU.2444,,30,13CCPS
OTU.2445,,30,13CCPS
OTU.4875,,30,13CCPS
OTU.473,0.014544418,30,13CCPS
OTU.470,0.045619267,30,13CCPS
OTU.471,0.005626597,30,13CCPS
OTU.476,-0.009940246,30,13CCPS
OTU.4870,,30,13CCPS
OTU.4873,,30,13CCPS
OTU.4872,,30,13CCPS
OTU.4725,,30,13CCPS
OTU.4724,,30,13CCPS
OTU.4727,,30,13CCPS
OTU.1930,0.003868883,30,13CCPS
OTU.5422,,30,13CCPS
OTU.1936,,30,13CCPS
OTU.1935,-0.006837595,30,13CCPS
OTU.4722,,30,13CCPS
OTU.1939,,30,13CCPS
OTU.1938,-0.010186878,30,13CCPS
OTU.4729,,30,13CCPS
OTU.4728,,30,13CCPS
OTU.6036,,30,13CCPS
OTU.5588,,30,13CCPS
OTU.5589,,30,13CCPS
OTU.5586,,30,13CCPS
OTU.5587,-0.030363274,30,13CCPS
OTU.5584,,30,13CCPS
OTU.5585,,30,13CCPS
OTU.5582,0.028448933,30,13CCPS
OTU.5583,,30,13CCPS
OTU.5580,-0.007660454,30,13CCPS
OTU.5581,,30,13CCPS
OTU.5054,-0.009872525,30,13CCPS
OTU.5055,,30,13CCPS
OTU.5056,,30,13CCPS
OTU.5057,,30,13CCPS
OTU.5050,,30,13CCPS
OTU.5051,,30,13CCPS
OTU.5052,,30,13CCPS
OTU.5053,,30,13CCPS
OTU.5791,,30,13CCPS
OTU.5058,,30,13CCPS
OTU.5059,,30,13CCPS
OTU.5428,,30,13CCPS
OTU.5139,,30,13CCPS
OTU.5138,,30,13CCPS
OTU.5137,,30,13CCPS
OTU.5136,,30,13CCPS
OTU.5135,,30,13CCPS
OTU.5134,,30,13CCPS
OTU.5133,,30,13CCPS
OTU.5132,,30,13CCPS
OTU.5131,,30,13CCPS
OTU.5130,-0.004010901,30,13CCPS
OTU.4260,,30,13CCPS
OTU.1341,-0.001500467,30,13CCPS
OTU.1342,0.036767832,30,13CCPS
OTU.4263,,30,13CCPS
OTU.1344,,30,13CCPS
OTU.4265,,30,13CCPS
OTU.1346,-0.008398078,30,13CCPS
OTU.1347,-0.004626727,30,13CCPS
OTU.1348,-0.003367271,30,13CCPS
OTU.1349,-0.012269011,30,13CCPS
OTU.3276,,30,13CCPS
OTU.3277,,30,13CCPS
OTU.3274,,30,13CCPS
OTU.3275,,30,13CCPS
OTU.3272,-0.011067174,30,13CCPS
OTU.3273,,30,13CCPS
OTU.3270,-0.01288202,30,13CCPS
OTU.3271,,30,13CCPS
OTU.3278,,30,13CCPS
OTU.3279,,30,13CCPS
OTU.5548,,30,13CCPS
OTU.1696,,30,13CCPS
OTU.1697,0.001233925,30,13CCPS
OTU.1694,,30,13CCPS
OTU.1695,,30,13CCPS
OTU.1692,,30,13CCPS
OTU.1693,,30,13CCPS
OTU.1690,,30,13CCPS
OTU.1691,0.055876829,30,13CCPS
OTU.1698,0.009063793,30,13CCPS
OTU.1699,-0.03406307,30,13CCPS
OTU.2059,0.018658982,30,13CCPS
OTU.2058,,30,13CCPS
OTU.801,,30,13CCPS
OTU.800,-0.010821328,30,13CCPS
OTU.807,-0.013422251,30,13CCPS
OTU.806,0.002644549,30,13CCPS
OTU.805,0.043056228,30,13CCPS
OTU.804,0.003872267,30,13CCPS
OTU.2051,-0.021139909,30,13CCPS
OTU.2050,0.016599464,30,13CCPS
OTU.2053,,30,13CCPS
OTU.2052,-0.004591223,30,13CCPS
OTU.2055,,30,13CCPS
OTU.2054,,30,13CCPS
OTU.2057,-0.023381279,30,13CCPS
OTU.2056,0.042779304,30,13CCPS
OTU.2587,,30,13CCPS
OTU.2586,-0.018213494,30,13CCPS
OTU.2585,,30,13CCPS
OTU.2584,,30,13CCPS
OTU.2583,-0.048144095,30,13CCPS
OTU.2582,,30,13CCPS
OTU.2581,,30,13CCPS
OTU.2580,,30,13CCPS
OTU.2589,-0.006586095,30,13CCPS
OTU.2588,,30,13CCPS
OTU.6107,,30,13CCPS
OTU.3188,0.000228469,30,13CCPS
OTU.3189,,30,13CCPS
OTU.5752,,30,13CCPS
OTU.3184,,30,13CCPS
OTU.3185,,30,13CCPS
OTU.3186,,30,13CCPS
OTU.3187,,30,13CCPS
OTU.3180,,30,13CCPS
OTU.3181,-0.000619743,30,13CCPS
OTU.3182,0.004312326,30,13CCPS
OTU.2065,,30,13CCPS
OTU.731,-0.016966096,30,13CCPS
OTU.730,-0.010760148,30,13CCPS
OTU.733,-0.003072492,30,13CCPS
OTU.732,0.005142815,30,13CCPS
OTU.2639,,30,13CCPS
OTU.2638,0.016189907,30,13CCPS
OTU.737,-0.018832314,30,13CCPS
OTU.736,-0.01890892,30,13CCPS
OTU.2635,,30,13CCPS
OTU.2634,0.036988273,30,13CCPS
OTU.2637,-0.00438345,30,13CCPS
OTU.2067,-0.027299311,30,13CCPS
OTU.2631,,30,13CCPS
OTU.2630,,30,13CCPS
OTU.2633,-0.003384538,30,13CCPS
OTU.2632,,30,13CCPS
OTU.2068,,30,13CCPS
OTU.587,-0.011101303,30,13CCPS
OTU.5754,,30,13CCPS
OTU.6105,,30,13CCPS
OTU.856,-0.003370405,30,13CCPS
OTU.857,-0.007453551,30,13CCPS
OTU.850,,30,13CCPS
OTU.851,0.02874481,30,13CCPS
OTU.852,0.02515983,30,13CCPS
OTU.6104,,30,13CCPS
OTU.853,-0.006589563,30,13CCPS
OTU.6103,,30,13CCPS
OTU.6102,,30,13CCPS
OTU.3863,,30,13CCPS
OTU.102,-0.005529723,30,13CCPS
OTU.3861,,30,13CCPS
OTU.3860,0.012949535,30,13CCPS
OTU.3867,,30,13CCPS
OTU.3866,,30,13CCPS
OTU.3865,,30,13CCPS
OTU.451,-0.026316698,30,13CCPS
OTU.3869,,30,13CCPS
OTU.3868,,30,13CCPS
OTU.452,-0.025398109,30,13CCPS
OTU.453,0.008027857,30,13CCPS
OTU.454,0.032209129,30,13CCPS
OTU.6069,,30,13CCPS
OTU.455,-0.010195727,30,13CCPS
OTU.456,0.018508202,30,13CCPS
OTU.457,0.001056979,30,13CCPS
OTU.458,0.014298159,30,13CCPS
OTU.459,-0.010590382,30,13CCPS
OTU.2466,,30,13CCPS
OTU.109,-0.001181402,30,13CCPS
OTU.6064,,30,13CCPS
OTU.6065,,30,13CCPS
OTU.6066,-0.006609315,30,13CCPS
OTU.2808,,30,13CCPS
OTU.2809,,30,13CCPS
OTU.5858,,30,13CCPS
OTU.5859,,30,13CCPS
OTU.5854,,30,13CCPS
OTU.5855,,30,13CCPS
OTU.5856,,30,13CCPS
OTU.5857,,30,13CCPS
OTU.5850,,30,13CCPS
OTU.5851,,30,13CCPS
OTU.5852,,30,13CCPS
OTU.5853,,30,13CCPS
OTU.6067,,30,13CCPS
OTU.3320,,30,13CCPS
OTU.3321,-0.014951608,30,13CCPS
OTU.3322,,30,13CCPS
OTU.6060,,30,13CCPS
OTU.3323,,30,13CCPS
OTU.3324,,30,13CCPS
OTU.3325,,30,13CCPS
OTU.3326,,30,13CCPS
OTU.3327,,30,13CCPS
OTU.6061,,30,13CCPS
OTU.6138,,30,13CCPS
OTU.6139,,30,13CCPS
OTU.6062,,30,13CCPS
OTU.6063,,30,13CCPS
OTU.4099,,30,13CCPS
OTU.4098,0.006818052,30,13CCPS
OTU.2476,,30,13CCPS
OTU.4093,,30,13CCPS
OTU.4092,,30,13CCPS
OTU.4091,,30,13CCPS
OTU.4090,,30,13CCPS
OTU.4097,,30,13CCPS
OTU.4096,,30,13CCPS
OTU.4095,,30,13CCPS
OTU.4094,,30,13CCPS
OTU.3513,,30,13CCPS
OTU.3512,,30,13CCPS
OTU.3511,,30,13CCPS
OTU.3510,0.003098274,30,13CCPS
OTU.3517,,30,13CCPS
OTU.3516,,30,13CCPS
OTU.3515,,30,13CCPS
OTU.3514,,30,13CCPS
OTU.3049,,30,13CCPS
OTU.3048,,30,13CCPS
OTU.3519,0.000446757,30,13CCPS
OTU.3518,,30,13CCPS
OTU.1127,,30,13CCPS
OTU.4893,-0.035833839,30,13CCPS
OTU.4892,,30,13CCPS
OTU.4891,,30,13CCPS
OTU.4890,,30,13CCPS
OTU.4897,,30,13CCPS
OTU.4896,,30,13CCPS
OTU.4895,,30,13CCPS
OTU.4894,,30,13CCPS
OTU.4899,,30,13CCPS
OTU.4898,,30,13CCPS
OTU.4215,,30,13CCPS
OTU.4214,,30,13CCPS
OTU.4217,,30,13CCPS
OTU.4216,,30,13CCPS
OTU.4211,0.039650969,30,13CCPS
OTU.1330,0.047137589,30,13CCPS
OTU.5409,,30,13CCPS
OTU.4213,,30,13CCPS
OTU.4212,,30,13CCPS
OTU.5408,,30,13CCPS
OTU.4219,,30,13CCPS
OTU.4218,,30,13CCPS
OTU.1919,0.028108261,30,13CCPS
OTU.1918,,30,13CCPS
OTU.1911,0.027652842,30,13CCPS
OTU.1910,,30,13CCPS
OTU.1913,0.043763716,30,13CCPS
OTU.1912,,30,13CCPS
OTU.1915,,30,13CCPS
OTU.1914,-0.013487919,30,13CCPS
OTU.1917,-0.004121286,30,13CCPS
OTU.1916,0.002403942,30,13CCPS
OTU.5078,,30,13CCPS
OTU.5079,,30,13CCPS
OTU.5072,,30,13CCPS
OTU.5073,,30,13CCPS
OTU.5070,,30,13CCPS
OTU.5071,,30,13CCPS
OTU.5406,,30,13CCPS
OTU.5077,,30,13CCPS
OTU.5074,,30,13CCPS
OTU.5075,,30,13CCPS
OTU.643,-0.03494047,30,13CCPS
OTU.5405,,30,13CCPS
OTU.5115,,30,13CCPS
OTU.5114,,30,13CCPS
OTU.5117,,30,13CCPS
OTU.5116,,30,13CCPS
OTU.5111,,30,13CCPS
OTU.5110,,30,13CCPS
OTU.5113,,30,13CCPS
OTU.5112,,30,13CCPS
OTU.5404,,30,13CCPS
OTU.5119,,30,13CCPS
OTU.5118,,30,13CCPS
OTU.2474,,30,13CCPS
OTU.5403,,30,13CCPS
OTU.5402,,30,13CCPS
OTU.4309,,30,13CCPS
OTU.4308,,30,13CCPS
OTU.4303,-0.01429645,30,13CCPS
OTU.4302,,30,13CCPS
OTU.4301,,30,13CCPS
OTU.4300,,30,13CCPS
OTU.4307,,30,13CCPS
OTU.4306,,30,13CCPS
OTU.4305,,30,13CCPS
OTU.4304,,30,13CCPS
OTU.5401,,30,13CCPS
OTU.5568,,30,13CCPS
OTU.642,-0.006621397,30,13CCPS
OTU.5400,,30,13CCPS
OTU.4246,,30,13CCPS
OTU.4247,,30,13CCPS
OTU.4244,,30,13CCPS
OTU.4245,,30,13CCPS
OTU.4242,,30,13CCPS
OTU.4243,,30,13CCPS
OTU.4240,,30,13CCPS
OTU.4241,,30,13CCPS
OTU.4248,,30,13CCPS
OTU.4249,,30,13CCPS
OTU.5564,,30,13CCPS
OTU.5565,,30,13CCPS
OTU.5566,,30,13CCPS
OTU.3218,,30,13CCPS
OTU.3219,,30,13CCPS
OTU.3214,,30,13CCPS
OTU.3215,,30,13CCPS
OTU.3216,,30,13CCPS
OTU.3217,,30,13CCPS
OTU.3210,-0.007867508,30,13CCPS
OTU.3211,,30,13CCPS
OTU.3212,,30,13CCPS
OTU.3213,,30,13CCPS
OTU.4938,,30,13CCPS
OTU.4939,,30,13CCPS
OTU.283,0.00344526,30,13CCPS
OTU.282,0.031930497,30,13CCPS
OTU.285,0.025056773,30,13CCPS
OTU.284,-0.001172575,30,13CCPS
OTU.287,-0.00419625,30,13CCPS
OTU.538,-0.003673728,30,13CCPS
OTU.537,-0.015794162,30,13CCPS
OTU.4931,,30,13CCPS
OTU.4932,,30,13CCPS
OTU.4933,,30,13CCPS
OTU.4934,,30,13CCPS
OTU.532,-0.008760458,30,13CCPS
OTU.4936,,30,13CCPS
OTU.4937,,30,13CCPS
OTU.5567,,30,13CCPS
OTU.5560,,30,13CCPS
OTU.5685,,30,13CCPS
OTU.5684,,30,13CCPS
OTU.5687,,30,13CCPS
OTU.5686,,30,13CCPS
OTU.5681,,30,13CCPS
OTU.5680,0.01708964,30,13CCPS
OTU.5683,,30,13CCPS
OTU.5682,,30,13CCPS
OTU.753,-0.00726968,30,13CCPS
OTU.752,0.013564467,30,13CCPS
OTU.751,0.004369378,30,13CCPS
OTU.750,-0.006710778,30,13CCPS
OTU.5689,,30,13CCPS
OTU.5688,,30,13CCPS
OTU.755,0.018374949,30,13CCPS
OTU.754,-0.010174032,30,13CCPS
