"","p.value.13CCPS","p.value.13CXPS","OTU","Day"
"27013","0.04","0.0632","OTU.1029","30"
"27014","0.589","0.5023","OTU.1044","30"
"27015","0.3562","0.0702","OTU.1070","30"
"27016",NA,NA,"OTU.1165","30"
"27017","0.741","0.3301","OTU.1182","30"
"27018","0.3061","0.6065","OTU.1183","30"
"27019",NA,NA,"OTU.1214","30"
"27020","0.4693","0.8291","OTU.1222","30"
"27021","0.5015","0.7341","OTU.1228","30"
"27022","0.4651","0.3956","OTU.1539","30"
"27023","0.358","0.6564","OTU.1659","30"
"27024",NA,NA,"OTU.1838","30"
"27025","0.7104",NA,"OTU.1845","30"
"27026","0.7502",NA,"OTU.1894","30"
"27027","0.4911","0.5155","OTU.1909","30"
"27028","0.0685",NA,"OTU.2113","30"
"27029",NA,NA,"OTU.2210","30"
"27030","0.4104","0.485","OTU.2268","30"
"27031",NA,NA,"OTU.2329","30"
"27032",NA,NA,"OTU.2414","30"
"27033",NA,"0.8694","OTU.2704","30"
"27034",NA,NA,"OTU.2714","30"
"27035",NA,NA,"OTU.2772","30"
"27036",NA,NA,"OTU.2784","30"
"27037",NA,NA,"OTU.2975","30"
"27038",NA,NA,"OTU.3077","30"
"27039","0.7128",NA,"OTU.3100","30"
"27040",NA,NA,"OTU.3222","30"
"27041",NA,NA,"OTU.3376","30"
"27042",NA,NA,"OTU.3524","30"
"27043",NA,NA,"OTU.3887","30"
"27044",NA,NA,"OTU.3899","30"
"27045",NA,NA,"OTU.3919","30"
"27046",NA,NA,"OTU.4005","30"
"27047",NA,NA,"OTU.4076","30"
"27048","0.8957",NA,"OTU.4165","30"
"27049","0.6563","0.5943","OTU.4347","30"
"27050",NA,NA,"OTU.4389","30"
"27051","0.5445",NA,"OTU.4520","30"
"27052",NA,NA,"OTU.4569","30"
"27053",NA,NA,"OTU.6224","30"
"27054","0.7649","0.3306","OTU.668","30"
"27055","0.3856","0.4841","OTU.724","30"
"27056","0.4592","0.7661","OTU.782","30"
"27057","0.9448",NA,"OTU.841","30"
"27058","0.5935","0.5578","OTU.860","30"
"27059","0.6931","0.7947","OTU.905","30"
"27060",NA,NA,"OTU.4912","30"
"27061",NA,NA,"OTU.2515","30"
"27062","0.7592","0.9788","OTU.783","30"
"27063","0.5635",NA,"OTU.2088","30"
"27064","0.8682",NA,"OTU.999","30"
"27065","0.0613",NA,"OTU.1118","30"
"27066","0.7988",NA,"OTU.1748","30"
"27067",NA,NA,"OTU.1768","30"
"27068","0.1713",NA,"OTU.2267","30"
"27069",NA,NA,"OTU.2755","30"
"27070","0.2953","0.7645","OTU.3811","30"
"27071","0.0236",NA,"OTU.3818","30"
"27072",NA,NA,"OTU.4689","30"
"27073","0.6045","0.4682","OTU.5207","30"
"27074","0.4642",NA,"OTU.5363","30"
"27075",NA,NA,"OTU.5458","30"
"27076","0.8892",NA,"OTU.1034","30"
"27077","0.396",NA,"OTU.1139","30"
"27078","0.2952",NA,"OTU.1265","30"
"27079",NA,NA,"OTU.1353","30"
"27080","0.5151",NA,"OTU.1383","30"
"27081","0.8081","0.7272","OTU.1400","30"
"27082","0.7749","0.7284","OTU.1436","30"
"27083",NA,"0.809","OTU.1472","30"
"27084","0.2416","0.2224","OTU.1477","30"
"27085","0.5936","0.2897","OTU.1620","30"
"27086","0.6706","0.555","OTU.1702","30"
"27087","0.7404",NA,"OTU.1776","30"
"27088","0.6985",NA,"OTU.1858","30"
"27089",NA,NA,"OTU.1906","30"
"27090",NA,NA,"OTU.2074","30"
"27091","0.4288",NA,"OTU.2215","30"
"27092",NA,NA,"OTU.2221","30"
"27093",NA,"0.8308","OTU.2291","30"
"27094",NA,NA,"OTU.2341","30"
"27095","0.9839",NA,"OTU.2352","30"
"27096","0.1588",NA,"OTU.2831","30"
"27097",NA,"0.8119","OTU.3277","30"
"27098",NA,NA,"OTU.4245","30"
"27099",NA,NA,"OTU.4680","30"
"27100",NA,NA,"OTU.4831","30"
"27101","0.9621",NA,"OTU.502","30"
"27102","0.7746",NA,"OTU.5278","30"
"27103","0.4848","0.6152","OTU.645","30"
"27104","0.7804",NA,"OTU.993","30"
"27105","0.2406",NA,"OTU.870","30"
"27106",NA,NA,"OTU.5547","30"
"27107","0.4613","0.8052","OTU.1159","30"
"27108",NA,"0.8101","OTU.1127","30"
"27109","0.7091","0.5511","OTU.1171","30"
"27110",NA,NA,"OTU.1561","30"
"27111","0.37","0.7649","OTU.1698","30"
"27112","0.49","0.7192","OTU.1927","30"
"27113","0.5496","0.3751","OTU.1932","30"
"27114","0.3536","0.1273","OTU.2136","30"
"27115",NA,"0.7019","OTU.2532","30"
"27116","0.6151","0.2461","OTU.2653","30"
"27117",NA,"0.1385","OTU.3051","30"
"27118",NA,NA,"OTU.3079","30"
"27119","0.7316","0.7718","OTU.3102","30"
"27120",NA,NA,"OTU.3103","30"
"27121",NA,"0.3751","OTU.3318","30"
"27122","0.9941","0.6066","OTU.3443","30"
"27123",NA,NA,"OTU.3559","30"
"27124",NA,NA,"OTU.4360","30"
"27125",NA,NA,"OTU.4826","30"
"27126",NA,NA,"OTU.4854","30"
"27127","0.6662","0.7192","OTU.5090","30"
"27128","0.7333","0.5288","OTU.6150","30"
"27129","0.5121","0.1688","OTU.628","30"
"27130","0.4255","0.3748","OTU.902","30"
"27131","0.2546","0.3067","OTU.2820","30"
"27132","0.2418","0.4293","OTU.673","30"
"27133","0.4758",NA,"OTU.1054","30"
"27134","0.5446",NA,"OTU.1350","30"
"27135","0.8629",NA,"OTU.2223","30"
"27136","0.4901",NA,"OTU.2664","30"
"27137",NA,NA,"OTU.2893","30"
"27138","0.6612",NA,"OTU.3641","30"
"27139","0.928",NA,"OTU.882","30"
"27140",NA,NA,"OTU.1120","30"
"27141","0.4573","0.4335","OTU.1300","30"
"27142","0.8925",NA,"OTU.1860","30"
"27143","0.3759","0.6221","OTU.3059","30"
"27144",NA,NA,"OTU.5271","30"
"27145","0.1293","0.78","OTU.844","30"
"27146","0.7638",NA,"OTU.879","30"
"27147",NA,NA,"OTU.3709","30"
"27148","0.2496","0.5144","OTU.1059","30"
"27149","0.1318","0.7014","OTU.1134","30"
"27150",NA,NA,"OTU.1138","30"
"27151","0.122","0.1675","OTU.1180","30"
"27152","0.1995","0.5764","OTU.1244","30"
"27153","0.5202","0.8725","OTU.1261","30"
"27154","0.7411","0.8843","OTU.1402","30"
"27155",NA,NA,"OTU.1485","30"
"27156","0.7745","0.9139","OTU.1548","30"
"27157","0.7845","0.8951","OTU.1622","30"
"27158","0.3153","0.8142","OTU.1642","30"
"27159",NA,"0.7552","OTU.1707","30"
"27160","0.0665","0.3242","OTU.1997","30"
"27161",NA,"0.6045","OTU.2045","30"
"27162",NA,NA,"OTU.2106","30"
"27163",NA,"0.7218","OTU.2193","30"
"27164",NA,"0.7668","OTU.2275","30"
"27165",NA,"0.6652","OTU.2355","30"
"27166","0.343","0.7284","OTU.2356","30"
"27167","0.2198","0.7294","OTU.2405","30"
"27168",NA,NA,"OTU.2417","30"
"27169","0.1939","0.1444","OTU.2492","30"
"27170",NA,NA,"OTU.2501","30"
"27171","0.3278","0.7145","OTU.2600","30"
"27172",NA,"0.9104","OTU.2666","30"
"27173",NA,"0.5432","OTU.2878","30"
"27174","0.0323","0.623","OTU.3260","30"
"27175",NA,"0.7218","OTU.3382","30"
"27176",NA,NA,"OTU.3494","30"
"27177","0.4624","0.4943","OTU.3519","30"
"27178",NA,"0.8033","OTU.3715","30"
"27179","0.275","0.321","OTU.3828","30"
"27180","0.1679","0.4035","OTU.3829","30"
"27181",NA,"0.4343","OTU.3980","30"
"27182",NA,"0.7626","OTU.4077","30"
"27183","0.3809","0.7755","OTU.4679","30"
"27184",NA,NA,"OTU.4850","30"
"27185",NA,"0.4631","OTU.4953","30"
"27186","0.185","0.4631","OTU.4976","30"
"27187",NA,NA,"OTU.5602","30"
"27188",NA,NA,"OTU.6062","30"
"27189",NA,NA,"OTU.6219","30"
"27190",NA,"0.8312","OTU.933","30"
"27191","0.6048","0.6315","OTU.952","30"
"27192","0.8109","0.9844","OTU.994","30"
"27193",NA,NA,"OTU.1152","30"
"27194","0.2158",NA,"OTU.1206","30"
"27195","0.3475",NA,"OTU.1226","30"
"27196","0.5398","0.7225","OTU.1284","30"
"27197","0.2454",NA,"OTU.1390","30"
"27198","0.78",NA,"OTU.1501","30"
"27199",NA,NA,"OTU.1660","30"
"27200","0.9054","0.3407","OTU.1886","30"
"27201",NA,NA,"OTU.2100","30"
"27202","0.9377","0.1291","OTU.2330","30"
"27203",NA,"0.5504","OTU.2639","30"
"27204","0.5695",NA,"OTU.2665","30"
"27205",NA,NA,"OTU.2690","30"
"27206",NA,NA,"OTU.2738","30"
"27207","0.6259","0.8119","OTU.2848","30"
"27208",NA,NA,"OTU.2855","30"
"27209",NA,NA,"OTU.2864","30"
"27210","0.7619",NA,"OTU.2996","30"
"27211",NA,NA,"OTU.3303","30"
"27212",NA,NA,"OTU.3611","30"
"27213",NA,NA,"OTU.4177","30"
"27214",NA,NA,"OTU.4354","30"
"27215","0.586","0.7598","OTU.4421","30"
"27216",NA,NA,"OTU.5229","30"
"27217",NA,NA,"OTU.6084","30"
"27218","0.6465","0.8026","OTU.6115","30"
"27219","0.3917","0.6569","OTU.637","30"
"27220","0.4678",NA,"OTU.1636","30"
"27221",NA,NA,"OTU.4434","30"
"27222","0.2147","0.8363","OTU.1871","30"
"27223","0.5004",NA,"OTU.2019","30"
"27224",NA,NA,"OTU.2315","30"
"27225",NA,NA,"OTU.2563","30"
"27226","0.4042","0.7928","OTU.1325","30"
"27227",NA,NA,"OTU.1319","30"
"27228","0.1389","0.1657","OTU.1043","30"
"27229","0.6389","0.6716","OTU.3952","30"
"27230","0.536","0.5727","OTU.5372","30"
"27231","0.4286",NA,"OTU.1359","30"
"27232",NA,NA,"OTU.1528","30"
"27233","0.2938","0.6312","OTU.1551","30"
"27234","0.6295",NA,"OTU.1767","30"
"27235","0.4938",NA,"OTU.1784","30"
"27236","0.4228",NA,"OTU.1812","30"
"27237","0.6069","0.4916","OTU.1938","30"
"27238","0.6839",NA,"OTU.2420","30"
"27239","0.7741",NA,"OTU.2859","30"
"27240",NA,NA,"OTU.3209","30"
"27241",NA,NA,"OTU.3763","30"
"27242","0.957","0.9427","OTU.4682","30"
"27243",NA,NA,"OTU.5527","30"
"27244","0.948","0.8218","OTU.5979","30"
"27245","0.9058",NA,"OTU.6202","30"
"27246",NA,NA,"OTU.3006","30"
"27247","0.1044","0.6551","OTU.729","30"
"27248",NA,NA,"OTU.4548","30"
"27249","0.2589","0.1182","OTU.747","30"
"27250",NA,NA,"OTU.5888","30"
"27251","0.7598","0.8404","OTU.728","30"
"27252","0.7081",NA,"OTU.1092","30"
"27253","0.7106","0.8167","OTU.1205","30"
"27254","0.1323","0.3855","OTU.1251","30"
"27255","0.6718","0.9099","OTU.1363","30"
"27256","0.7214",NA,"OTU.1522","30"
"27257","0.4982","0.8708","OTU.1545","30"
"27258","0.3348","0.4193","OTU.1615","30"
"27259",NA,NA,"OTU.1711","30"
"27260",NA,NA,"OTU.1758","30"
"27261",NA,"0.882","OTU.1793","30"
"27262",NA,NA,"OTU.1885","30"
"27263","0.8857","0.9164","OTU.2010","30"
"27264",NA,NA,"OTU.2032","30"
"27265",NA,"0.9191","OTU.2123","30"
"27266",NA,NA,"OTU.2188","30"
"27267","0.0365","0.6101","OTU.2264","30"
"27268","0.545","0.5811","OTU.2506","30"
"27269",NA,NA,"OTU.2539","30"
"27270",NA,NA,"OTU.2717","30"
"27271","0.2472",NA,"OTU.2914","30"
"27272",NA,NA,"OTU.2981","30"
"27273","0.2883",NA,"OTU.3350","30"
"27274",NA,NA,"OTU.3497","30"
"27275",NA,NA,"OTU.3888","30"
"27276",NA,NA,"OTU.4260","30"
"27277",NA,NA,"OTU.4414","30"
"27278",NA,NA,"OTU.4609","30"
"27279",NA,NA,"OTU.4882","30"
"27280",NA,NA,"OTU.5160","30"
"27281",NA,NA,"OTU.5703","30"
"27282",NA,NA,"OTU.6215","30"
"27283","0.5163",NA,"OTU.661","30"
"27284","0.3406","0.4582","OTU.1047","30"
"27285","0.1788","0.0785","OTU.1297","30"
"27286","0.348","0.2453","OTU.1446","30"
"27287","0.8548","0.8694","OTU.1527","30"
"27288",NA,"0.6866","OTU.1872","30"
"27289",NA,NA,"OTU.1915","30"
"27290","0.4799",NA,"OTU.1935","30"
"27291",NA,NA,"OTU.1993","30"
"27292",NA,"0.578","OTU.2130","30"
"27293",NA,NA,"OTU.2137","30"
"27294",NA,NA,"OTU.2205","30"
"27295",NA,NA,"OTU.2259","30"
"27296",NA,"0.4256","OTU.2353","30"
"27297","0.9097",NA,"OTU.2360","30"
"27298","0.5846","0.9986","OTU.2453","30"
"27299","0.368",NA,"OTU.2628","30"
"27300","0.9548","0.9645","OTU.2649","30"
"27301",NA,NA,"OTU.2806","30"
"27302",NA,NA,"OTU.2821","30"
"27303",NA,NA,"OTU.3297","30"
"27304",NA,NA,"OTU.3529","30"
"27305",NA,NA,"OTU.4147","30"
"27306",NA,NA,"OTU.4371","30"
"27307",NA,NA,"OTU.4413","30"
"27308",NA,NA,"OTU.5100","30"
"27309",NA,NA,"OTU.5258","30"
"27310","0.3691","0.9513","OTU.5952","30"
"27311",NA,NA,"OTU.6086","30"
"27312","0.7679",NA,"OTU.625","30"
"27313","0.7045",NA,"OTU.910","30"
"27314","0.555",NA,"OTU.1438","30"
"27315",NA,NA,"OTU.1500","30"
"27316","0.7065","0.7173","OTU.1343","30"
"27317",NA,NA,"OTU.1475","30"
"27318","0.6378",NA,"OTU.1876","30"
"27319","0.7016","0.9276","OTU.829","30"
"27320","0.7826","0.1914","OTU.866","30"
"27321",NA,"0.6036","OTU.1752","30"
"27322",NA,NA,"OTU.2535","30"
"27323",NA,NA,"OTU.3418","30"
"27324",NA,NA,"OTU.5010","30"
"27325",NA,NA,"OTU.5146","30"
"27326",NA,NA,"OTU.5544","30"
"27327",NA,NA,"OTU.5823","30"
"27328",NA,NA,"OTU.6178","30"
"27329","0.0108",NA,"OTU.5431","30"
"27330","0.9207","0.5912","OTU.818","30"
"27331","0.26",NA,"OTU.477","30"
"27332","0.803",NA,"OTU.1362","30"
"27333","0.9161",NA,"OTU.1419","30"
"27334",NA,NA,"OTU.1803","30"
"27335","0.5676",NA,"OTU.1914","30"
"27336","0.607","0.5105","OTU.2014","30"
"27337",NA,NA,"OTU.3218","30"
"27338",NA,NA,"OTU.3319","30"
"27339",NA,NA,"OTU.3690","30"
"27340",NA,NA,"OTU.5353","30"
"27341","0.2616",NA,"OTU.1433","30"
"27342","0.0992",NA,"OTU.1984","30"
"27343","0.7962",NA,"OTU.1027","30"
"27344","0.0769","0.3419","OTU.1301","30"
"27345",NA,NA,"OTU.1389","30"
"27346",NA,NA,"OTU.1687","30"
"27347",NA,NA,"OTU.1835","30"
"27348",NA,NA,"OTU.1920","30"
"27349","0.8961","0.9344","OTU.2314","30"
"27350",NA,NA,"OTU.3061","30"
"27351",NA,NA,"OTU.3779","30"
"27352","0.1494",NA,"OTU.4497","30"
"27353","0.1868","0.5681","OTU.1376","30"
"27354",NA,NA,"OTU.3679","30"
"27355",NA,NA,"OTU.1981","30"
"27356","0.5528",NA,"OTU.1108","30"
"27357","0.3042","0.8718","OTU.1372","30"
"27358",NA,NA,"OTU.1532","30"
"27359","0.3865","0.606","OTU.1570","30"
"27360","0.6703","0.4956","OTU.1600","30"
"27361",NA,NA,"OTU.1647","30"
"27362","0.2913","0.0931","OTU.1654","30"
"27363","0.44","0.1805","OTU.1760","30"
"27364","0.7416","0.8398","OTU.2069","30"
"27365",NA,"0.4388","OTU.2260","30"
"27366","0.2685","0.4005","OTU.2298","30"
"27367",NA,"0.829","OTU.2481","30"
"27368",NA,"0.1674","OTU.3189","30"
"27369",NA,"0.86","OTU.3199","30"
"27370",NA,"0.7773","OTU.3274","30"
"27371",NA,NA,"OTU.3399","30"
"27372",NA,NA,"OTU.4137","30"
"27373",NA,NA,"OTU.4556","30"
"27374",NA,NA,"OTU.4768","30"
"27375","0.96",NA,"OTU.4971","30"
"27376",NA,NA,"OTU.5492","30"
"27377",NA,NA,"OTU.5745","30"
"27378","0.196","0.7392","OTU.2450","30"
"27379",NA,NA,"OTU.2608","30"
"27380",NA,NA,"OTU.2770","30"
"27381",NA,NA,"OTU.2179","30"
"27382",NA,NA,"OTU.5019","30"
"27383","0.1936","0.6258","OTU.1115","30"
"27384",NA,NA,"OTU.1447","30"
"27385",NA,NA,"OTU.1605","30"
"27386",NA,NA,"OTU.1643","30"
"27387",NA,NA,"OTU.2049","30"
"27388",NA,NA,"OTU.2856","30"
"27389",NA,NA,"OTU.4385","30"
"27390","0.2416",NA,"OTU.1661","30"
"27391",NA,NA,"OTU.1604","30"
"27392",NA,NA,"OTU.1813","30"
"27393",NA,NA,"OTU.4255","30"
"27394","0.5635","0.3097","OTU.1140","30"
"27395","0.7989","0.6913","OTU.1215","30"
"27396","0.7314",NA,"OTU.1550","30"
"27397","0.6135",NA,"OTU.1720","30"
"27398","0.425","0.082","OTU.1947","30"
"27399",NA,NA,"OTU.3346","30"
"27400","0.2071","0.5505","OTU.4344","30"
"27401",NA,NA,"OTU.5502","30"
"27402",NA,NA,"OTU.5567","30"
"27403",NA,NA,"OTU.5620","30"
"27404",NA,NA,"OTU.5995","30"
"27405","0.3287","0.8511","OTU.927","30"
"27406",NA,NA,"OTU.1407","30"
"27407","0.4351","0.566","OTU.1451","30"
"27408",NA,"0.9124","OTU.4870","30"
"27409","0.2864",NA,"OTU.916","30"
"27410",NA,NA,"OTU.2469","30"
"27411",NA,NA,"OTU.3523","30"
"27412","0.5625",NA,"OTU.1799","30"
"27413","0.095",NA,"OTU.1130","30"
"27414",NA,NA,"OTU.5611","30"
"27415","0.6633","0.1442","OTU.750","30"
"27416","0.4781","0.8544","OTU.874","30"
"27417",NA,NA,"OTU.2681","30"
"27418","0.6278","0.5756","OTU.1971","30"
"27419","0.9212",NA,"OTU.2261","30"
"27420","0.543",NA,"OTU.2814","30"
"27421",NA,NA,"OTU.3295","30"
"27422",NA,NA,"OTU.5266","30"
"27423",NA,"0.7583","OTU.2103","30"
"27424","0.5635",NA,"OTU.2375","30"
"27425",NA,NA,"OTU.2575","30"
"27426",NA,NA,"OTU.4172","30"
"27427",NA,NA,"OTU.4292","30"
"27428",NA,NA,"OTU.4368","30"
"27429",NA,"0.7583","OTU.5044","30"
"27430","0.8184",NA,"OTU.1713","30"
"27431",NA,NA,"OTU.3335","30"
"27432","0.5711",NA,"OTU.4440","30"
"27433",NA,NA,"OTU.1788","30"
"27434","0.0338",NA,"OTU.1904","30"
"27435",NA,"0.5727","OTU.2508","30"
"27436","0.559",NA,"OTU.3210","30"
"27437",NA,NA,"OTU.3728","30"
"27438","0.5392",NA,"OTU.4124","30"
"27439",NA,NA,"OTU.2787","30"
"27440",NA,NA,"OTU.1103","30"
"27441","0.3806","0.1908","OTU.1172","30"
"27442","0.3443",NA,"OTU.1194","30"
"27443","0.5337","0.6061","OTU.1240","30"
"27444","0.0486","0.4954","OTU.1303","30"
"27445","0.4543",NA,"OTU.1639","30"
"27446","0.9349",NA,"OTU.1831","30"
"27447","0.3797",NA,"OTU.2021","30"
"27448","0.3327","0.1017","OTU.2180","30"
"27449",NA,NA,"OTU.2340","30"
"27450",NA,NA,"OTU.2648","30"
"27451",NA,NA,"OTU.2775","30"
"27452",NA,NA,"OTU.2884","30"
"27453",NA,NA,"OTU.2915","30"
"27454","0.44",NA,"OTU.3041","30"
"27455",NA,NA,"OTU.3311","30"
"27456",NA,NA,"OTU.3891","30"
"27457",NA,NA,"OTU.4402","30"
"27458",NA,NA,"OTU.5374","30"
"27459",NA,NA,"OTU.6177","30"
"27460",NA,"0.6565","OTU.1063","30"
"27461",NA,"0.99","OTU.1079","30"
"27462","0.6479","0.5804","OTU.1095","30"
"27463","0.5639","0.6943","OTU.1218","30"
"27464","0.4496","0.515","OTU.1237","30"
"27465","0.9696","0.9627","OTU.1311","30"
"27466","0.4889","0.9632","OTU.1380","30"
"27467","0.8524",NA,"OTU.1425","30"
"27468","0.4527","0.582","OTU.1464","30"
"27469","0.1554","0.9388","OTU.1552","30"
"27470","0.1609","0.8623","OTU.1583","30"
"27471",NA,NA,"OTU.1714","30"
"27472",NA,NA,"OTU.1801","30"
"27473","0.2336","0.6489","OTU.1840","30"
"27474",NA,NA,"OTU.1893","30"
"27475","0.5231","0.4831","OTU.1908","30"
"27476","0.5976","0.7072","OTU.1926","30"
"27477","0.4377","0.6024","OTU.1942","30"
"27478",NA,NA,"OTU.1986","30"
"27479","0.7754","0.7439","OTU.1990","30"
"27480",NA,NA,"OTU.1991","30"
"27481",NA,"0.6736","OTU.2080","30"
"27482",NA,NA,"OTU.2181","30"
"27483","0.368",NA,"OTU.2249","30"
"27484",NA,"0.934","OTU.2290","30"
"27485","0.5355","0.7875","OTU.2440","30"
"27486","0.117","0.6238","OTU.2477","30"
"27487",NA,NA,"OTU.2598","30"
"27488",NA,"0.4537","OTU.2995","30"
"27489",NA,NA,"OTU.2997","30"
"27490",NA,NA,"OTU.3066","30"
"27491",NA,"0.6238","OTU.3206","30"
"27492","0.5757","0.7241","OTU.3241","30"
"27493",NA,"0.9642","OTU.3390","30"
"27494","0.028","0.3639","OTU.3525","30"
"27495",NA,"0.6238","OTU.3543","30"
"27496",NA,"0.6483","OTU.3730","30"
"27497",NA,"0.9013","OTU.3925","30"
"27498","0.1989","0.7214","OTU.4054","30"
"27499","0.5828","0.4245","OTU.4074","30"
"27500",NA,NA,"OTU.4845","30"
"27501",NA,NA,"OTU.5101","30"
"27502",NA,"0.4502","OTU.5193","30"
"27503",NA,"0.9591","OTU.5384","30"
"27504",NA,NA,"OTU.5585","30"
"27505",NA,"0.5773","OTU.5967","30"
"27506","0.0183","0.4691","OTU.603","30"
"27507",NA,NA,"OTU.2155","30"
"27508",NA,NA,"OTU.4489","30"
"27509",NA,NA,"OTU.1010","30"
"27510","0.215",NA,"OTU.1058","30"
"27511","0.0688","0.2969","OTU.1231","30"
"27512","0.3117",NA,"OTU.1308","30"
"27513","0.0875",NA,"OTU.1330","30"
"27514","0.7022",NA,"OTU.1459","30"
"27515",NA,NA,"OTU.1469","30"
"27516","0.2424",NA,"OTU.1524","30"
"27517",NA,NA,"OTU.1546","30"
"27518",NA,"0.2538","OTU.1556","30"
"27519",NA,NA,"OTU.1625","30"
"27520","0.0489",NA,"OTU.1708","30"
"27521",NA,NA,"OTU.1891","30"
"27522","0.1426",NA,"OTU.2061","30"
"27523","0.1254",NA,"OTU.2154","30"
"27524",NA,NA,"OTU.2227","30"
"27525",NA,NA,"OTU.2239","30"
"27526","0.4456",NA,"OTU.2411","30"
"27527",NA,NA,"OTU.2489","30"
"27528",NA,NA,"OTU.2590","30"
"27529","0.334",NA,"OTU.2889","30"
"27530","0.8501",NA,"OTU.2898","30"
"27531",NA,NA,"OTU.3073","30"
"27532",NA,NA,"OTU.3136","30"
"27533",NA,NA,"OTU.3167","30"
"27534",NA,NA,"OTU.3581","30"
"27535",NA,NA,"OTU.3703","30"
"27536",NA,NA,"OTU.3901","30"
"27537",NA,NA,"OTU.3934","30"
"27538",NA,NA,"OTU.4302","30"
"27539",NA,NA,"OTU.4725","30"
"27540",NA,NA,"OTU.5905","30"
"27541",NA,NA,"OTU.6079","30"
"27542",NA,NA,"OTU.6206","30"
"27543","0.4863",NA,"OTU.1898","30"
"27544","0.6459",NA,"OTU.2224","30"
"27545","0.9997",NA,"OTU.3791","30"
"27546","1",NA,"OTU.4010","30"
"27547",NA,NA,"OTU.4993","30"
"27548",NA,NA,"OTU.4839","30"
"27549","0.4301",NA,"OTU.6131","30"
"27550","0.0669",NA,"OTU.1098","30"
"27551",NA,NA,"OTU.1508","30"
"27552",NA,NA,"OTU.5399","30"
"27553","0.5628","0.6158","OTU.707","30"
"27554",NA,NA,"OTU.1759","30"
"27555","0.6804",NA,"OTU.3119","30"
"27556",NA,NA,"OTU.3172","30"
"27557","0.1673","0.7138","OTU.1057","30"
"27558",NA,"0.7316","OTU.1488","30"
"27559","0.0619","0.4415","OTU.1632","30"
"27560",NA,"0.452","OTU.1664","30"
"27561","0.7471","0.7305","OTU.1863","30"
"27562","0.2061","0.6676","OTU.1884","30"
"27563",NA,NA,"OTU.1989","30"
"27564","0.0618","0.5406","OTU.2083","30"
"27565","0.2187","0.5774","OTU.2119","30"
"27566","0.5227","0.6625","OTU.2122","30"
"27567","0.4972","0.5582","OTU.2149","30"
"27568",NA,NA,"OTU.2328","30"
"27569","0.7362","0.8478","OTU.2344","30"
"27570","0.2458","0.4257","OTU.2435","30"
"27571","0.3212","0.2333","OTU.2516","30"
"27572",NA,NA,"OTU.2617","30"
"27573","0.7607","0.9695","OTU.2753","30"
"27574",NA,NA,"OTU.2899","30"
"27575","0.5235","0.7635","OTU.3092","30"
"27576",NA,"0.7945","OTU.3118","30"
"27577",NA,NA,"OTU.3280","30"
"27578",NA,NA,"OTU.3380","30"
"27579",NA,NA,"OTU.3430","30"
"27580",NA,NA,"OTU.3628","30"
"27581",NA,NA,"OTU.3673","30"
"27582",NA,NA,"OTU.3712","30"
"27583",NA,NA,"OTU.3800","30"
"27584","0.9477","0.9236","OTU.3809","30"
"27585",NA,NA,"OTU.3815","30"
"27586","0.2027","0.4293","OTU.3894","30"
"27587","0.9132","0.8992","OTU.3965","30"
"27588",NA,NA,"OTU.4988","30"
"27589",NA,"0.5487","OTU.5025","30"
"27590",NA,"0.5487","OTU.5288","30"
"27591",NA,NA,"OTU.5536","30"
"27592",NA,NA,"OTU.5813","30"
"27593",NA,NA,"OTU.6220","30"
"27594","0.0521","0.464","OTU.734","30"
"27595","0.9055",NA,"OTU.1002","30"
"27596","0.8275","0.3376","OTU.2615","30"
"27597",NA,NA,"OTU.4745","30"
"27598",NA,NA,"OTU.5136","30"
"27599",NA,NA,"OTU.5308","30"
"27600","0.3782","0.8597","OTU.1104","30"
"27601",NA,NA,"OTU.4334","30"
"27602",NA,"0.1947","OTU.2003","30"
"27603",NA,NA,"OTU.2662","30"
"27604",NA,NA,"OTU.3301","30"
"27605",NA,NA,"OTU.3808","30"
"27606",NA,NA,"OTU.5765","30"
"27607","0.6605",NA,"OTU.975","30"
"27608","0.54",NA,"OTU.1064","30"
"27609","0.2587",NA,"OTU.925","30"
"27610","0.0062",NA,"OTU.2457","30"
"27611","0.1679",NA,"OTU.1591","30"
"27612","0.285",NA,"OTU.1848","30"
"27613","0.4897","0.5426","OTU.2500","30"
"27614","0.7893","0.7665","OTU.568","30"
"27615",NA,"0.5683","OTU.1122","30"
"27616","0.0558",NA,"OTU.1554","30"
"27617","0.1045",NA,"OTU.1450","30"
"27618","0.7315","0.882","OTU.1178","30"
"27619",NA,NA,"OTU.3084","30"
"27620","0.23",NA,"OTU.3223","30"
"27621","0.5333","0.1145","OTU.1048","30"
"27622","0.8012",NA,"OTU.1263","30"
"27623",NA,NA,"OTU.1757","30"
"27624",NA,NA,"OTU.1763","30"
"27625",NA,NA,"OTU.1786","30"
"27626","0.3433","0.6921","OTU.1844","30"
"27627",NA,NA,"OTU.1851","30"
"27628","0.3306",NA,"OTU.2184","30"
"27629",NA,NA,"OTU.4071","30"
"27630",NA,NA,"OTU.4837","30"
"27631",NA,NA,"OTU.5350","30"
"27632","0.9712",NA,"OTU.5772","30"
"27633",NA,NA,"OTU.1216","30"
"27634",NA,NA,"OTU.1819","30"
"27635",NA,NA,"OTU.2152","30"
"27636",NA,NA,"OTU.2553","30"
"27637",NA,NA,"OTU.3003","30"
"27638",NA,NA,"OTU.3435","30"
"27639",NA,NA,"OTU.3580","30"
