sparsity_threshold,Day,Treatment,OTU,log2FoldChange,p,Rank1,Rank2,Rank3,Rank4,Rank5,Rank6,Rank7,Rank8,padj
0.55,30,SS,OTU.3674,-0.237665566,0.997834203,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,uncultured_bacterium,NA,1
0.55,30,SS,OTU.3823,-0.098199211,0.992674703,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,uncultured_bacterium,NA,1
0.55,30,SS,OTU.732,0.81891993,0.433330071,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,NA,NA,NA,1
0.55,30,SS,OTU.943,0.86248621,0.384433882,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,NA,NA,NA,NA,1
0.55,30,SS,OTU.231,0.565284216,0.737409775,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,NA,NA,NA,NA,1
0.55,30,SS,OTU.101,-0.464151791,0.999985891,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,uncultured_beta_proteobacterium,NA,NA,NA,1
0.55,30,SS,OTU.133,0.108337501,0.987597147,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,NA,NA,NA,NA,1
0.55,30,SS,OTU.314,0.290520612,0.89970722,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,uncultured_bacterium,NA,NA,NA,1
0.55,30,SS,OTU.259,0.4512609,0.800483238,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,uncultured_bacterium,NA,NA,NA,1
0.55,30,SS,OTU.1628,0.502835868,0.728953551,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,uncultured_bacterium,NA,NA,NA,1
0.55,30,SS,OTU.709,0.61788952,0.659816986,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,uncultured_bacterium,NA,NA,NA,1
0.55,30,SS,OTU.756,0.747452709,0.502715652,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,uncultured_bacterium,NA,NA,NA,1
0.55,30,SS,OTU.68,-0.863338921,0.998936464,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,NA,1
0.55,30,SS,OTU.380,0.697577097,0.555984645,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.1888,0.766875244,0.482665895,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA,NA,1
0.55,30,SS,OTU.519,1.123302308,0.161435277,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dokdonella,NA,NA,1
0.55,30,SS,OTU.1010,0.372829726,0.833651357,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA,NA,1
0.55,30,SS,OTU.6066,-0.008543465,0.973799126,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,NA,NA,1
0.55,30,SS,OTU.34,1.078162023,0.062014163,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,uncultured_bacterium,NA,0.699874129
0.55,30,SS,OTU.482,1.746523489,0.010133995,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,uncultured_bacterium,NA,0.173099597
0.55,30,SS,OTU.384,1.277127347,0.101408263,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,NA,NA,1
0.55,30,SS,OTU.92,0.472915872,0.774442606,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,NA,NA,1
0.55,30,SS,OTU.829,0.470574005,0.775078667,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.947,0.257887468,0.881809551,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.549,0.515150355,0.730739323,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.750,-0.447818259,0.997865151,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA,NA,1
0.55,30,SS,OTU.74,0.777147448,0.470648964,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,NA,NA,1
0.55,30,SS,OTU.46,-0.192646446,0.991473765,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,NA,NA,1
0.55,30,SS,OTU.4405,-0.241087827,0.998758498,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,uncultured_bacterium,NA,1
0.55,30,SS,OTU.5211,-0.863550591,0.999997493,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,NA,NA,1
0.55,30,SS,OTU.29,0.234397566,0.933127829,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA,NA,1
0.55,30,SS,OTU.15,0.387369946,0.846149537,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,NA,NA,1
0.55,30,SS,OTU.215,0.858959579,0.39440899,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,NA,NA,1
0.55,30,SS,OTU.11,-0.259636471,0.997152857,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,NA,NA,1
0.55,30,SS,OTU.100,1.503862323,0.0272756,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,NA,NA,0.36470812
0.55,30,SS,OTU.6,2.781985226,1.68E-06,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Cellvibrio,uncultured_bacterium,NA,0.000132728
0.55,30,SS,OTU.2,-1.374085429,0.999999824,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA,NA,NA,1
0.55,30,SS,OTU.918,0.162397503,0.931705327,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.54,-0.833564607,0.999999927,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.182,0.456649172,0.821444002,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.103,1.149098874,0.116597144,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.768,1.091658124,0.185518565,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.45,0.261218417,0.952618086,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.227,-0.07486592,0.980546575,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.214,-0.804328332,0.999913955,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,uncultured,uncultured_gamma_proteobacterium,NA,1
0.55,30,SS,OTU.315,-0.568820352,0.999273857,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.63,-0.438743561,0.99995007,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,uncultured,NA,NA,1
0.55,30,SS,OTU.49,-0.104284771,0.993172275,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.339,0.182974141,0.918982873,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,uncultured,NA,NA,1
0.55,30,SS,OTU.297,-0.080179986,0.989422547,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.581,1.256221164,0.088487766,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,uncultured_bacterium,NA,0.953881557
0.55,30,SS,OTU.83,1.71543963,0.01237002,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,NA,NA,0.195446317
0.55,30,SS,OTU.2769,0.531718728,0.706701134,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_Verrucomicrobia_bacterium,NA,1
0.55,30,SS,OTU.609,0.166989489,0.92960382,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA,NA,1
0.55,30,SS,OTU.268,0.429576311,0.797429993,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA,NA,1
0.55,30,SS,OTU.1700,0.782566166,0.471053866,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_Verrucomicrobia_bacterium,NA,1
0.55,30,SS,OTU.345,0.568247468,0.671280852,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_bacterium,NA,1
0.55,30,SS,OTU.675,-0.335738368,0.9982128,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_Verrucomicrobia_bacterium,NA,1
0.55,30,SS,OTU.262,0.552193784,0.693957312,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_Verrucomicrobia_bacterium,NA,1
0.55,30,SS,OTU.2688,1.576928566,0.034662357,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA,NA,0.413332259
0.55,30,SS,OTU.739,1.499930191,0.030499201,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_bacterium,NA,0.385509904
0.55,30,SS,OTU.288,0.480425673,0.773606175,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA,NA,1
0.55,30,SS,OTU.102,-0.691801925,0.999977018,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,DA101_soil_group,uncultured_bacterium,NA,NA,1
0.55,30,SS,OTU.412,0.05253699,0.962313144,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,DA101_soil_group,uncultured_bacterium,NA,NA,1
0.55,30,SS,OTU.248,-0.779048163,0.99999773,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,DA101_soil_group,uncultured_bacterium,NA,NA,1
0.55,30,SS,OTU.269,-0.439029721,0.999389362,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,DA101_soil_group,NA,NA,NA,1
0.55,30,SS,OTU.25,-0.977993951,1,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,DA101_soil_group,uncultured_bacterium,NA,NA,1
0.55,30,SS,OTU.948,1.766810476,0.012233571,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,FukuN18_freshwater_group,uncultured_bacterium,NA,NA,0.195446317
0.55,30,SS,OTU.21,-0.700432385,0.999999887,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Xiphinematobacteraceae,Candidatus_Xiphinematobacter,uncultured_bacterium,NA,1
0.55,30,SS,OTU.2192,3.120611842,2.69E-07,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,FukuN18_freshwater_group,uncultured_bacterium,NA,NA,4.96E-05
0.55,30,SS,OTU.266,3.136930895,3.14E-07,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,FukuN18_freshwater_group,uncultured_bacterium,NA,NA,4.96E-05
0.55,30,SS,OTU.185,3.263674419,1.94E-08,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,FukuN18_freshwater_group,NA,NA,NA,1.23E-05
0.55,30,SS,OTU.541,2.848125158,2.23E-06,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,LD29,NA,NA,NA,0.000156641
0.55,30,SS,OTU.279,0.032057413,0.973570468,Bacteria,Verrucomicrobia,OPB35_soil_group,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.813,0.20959909,0.925989182,Bacteria,Verrucomicrobia,OPB35_soil_group,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.392,0.353086673,0.844467522,Bacteria,Verrucomicrobia,OPB35_soil_group,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.2512,0.112941084,0.94058603,Bacteria,Verrucomicrobia,OPB35_soil_group,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.261,0.052257084,0.970118493,Bacteria,Verrucomicrobia,OPB35_soil_group,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.1266,0.397930343,0.800739556,Bacteria,Verrucomicrobia,OPB35_soil_group,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.532,-0.164856496,0.98609117,Bacteria,Verrucomicrobia,OPB35_soil_group,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.308,0.132724259,0.954500696,Bacteria,Verrucomicrobia,OPB35_soil_group,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.148,0.431219612,0.845156768,Bacteria,Verrucomicrobia,OPB35_soil_group,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.754,0.576603831,0.676716862,Bacteria,Verrucomicrobia,OPB35_soil_group,NA,NA,NA,NA,NA,1
0.55,30,SS,OTU.400,2.755217178,9.82E-06,Bacteria,Verrucomicrobia,Candidatus_Methylacidiphilum,uncultured_bacterium,NA,NA,NA,NA,0.000564122
0.55,30,SS,OTU.435,0.256779797,0.902923006,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,uncultured_bacterium,NA,1
0.55,30,SS,OTU.191,-0.27328647,0.991948559,Bacteria,Acidobacteria,32-21,uncultured_Acidobacteria_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.334,-0.040686843,0.979654115,Bacteria,Acidobacteria,32-21,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.213,-0.633944188,0.999694593,Bacteria,Acidobacteria,32-21,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.945,1.713174538,0.002726052,Bacteria,Spirochaetes,Spirochaetales,Leptospiraceae,Turneriella,uncultured_bacterium,NA,NA,0.068914599
0.55,30,SS,OTU.278,-0.515378935,0.998798424,Bacteria,Acidobacteria,32-21,uncultured_Acidobacteria_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.94,0.100160255,0.985063493,Bacteria,Acidobacteria,32-21,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.420,1.798836431,0.009981794,Bacteria,Armatimonadetes,uncultured_bacterium,NA,NA,NA,NA,NA,0.173099597
0.55,30,SS,OTU.193,-0.323800318,0.998155179,Bacteria,Acidobacteria,RB41,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.43,1.633166433,0.009542582,Bacteria,Acidobacteria,Candidatus_Chloracidobacterium,NA,NA,NA,NA,NA,0.173099597
0.55,30,SS,OTU.2039,0.99700017,0.290926832,Bacteria,Acidobacteria,Candidatus_Chloracidobacterium,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.177,0.464720802,0.785423475,Bacteria,Acidobacteria,Candidatus_Chloracidobacterium,uncultured_Acidobacteria_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.176,0.179556048,0.936015719,Bacteria,Acidobacteria,Candidatus_Chloracidobacterium,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.1063,1.70375613,0.006656392,Bacteria,Acidobacteria,Candidatus_Chloracidobacterium,uncultured_bacterium,NA,NA,NA,NA,0.133723196
0.55,30,SS,OTU.274,1.545180942,0.017666831,Bacteria,Acidobacteria,Candidatus_Chloracidobacterium,uncultured_bacterium,NA,NA,NA,NA,0.253759932
0.55,30,SS,OTU.161,0.108422431,0.977286674,Bacteria,Acidobacteria,RB41,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.326,-0.350826088,0.998025454,Bacteria,Acidobacteria,RB41,NA,NA,NA,NA,NA,1
0.55,30,SS,OTU.775,-0.487503322,0.999495551,Bacteria,Acidobacteria,RB41,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.188,-0.245309259,0.999062668,Bacteria,Acidobacteria,RB41,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.555,-1.018130444,0.999995448,Bacteria,Acidobacteria,24-Nov,uncultured_proteobacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.483,0.845195782,0.401780914,Bacteria,Acidobacteria,DS-100,uncultured_Acidobacteriales_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.689,0.042615659,0.96318169,Bacteria,Acidobacteria,Order_Incertae_Sedis,Family_Incertae_Sedis,Bryobacter,uncultured_bacterium,NA,NA,1
0.55,30,SS,OTU.144,0.054585864,0.967362248,Bacteria,Acidobacteria,Order_Incertae_Sedis,Family_Incertae_Sedis,Bryobacter,uncultured_bacterium,NA,NA,1
0.55,30,SS,OTU.395,-0.155116632,0.986436718,Bacteria,Acidobacteria,Order_Incertae_Sedis,Family_Incertae_Sedis,NA,NA,NA,NA,1
0.55,30,SS,OTU.1005,0.287431534,0.877961241,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.693,0.706976237,0.542695673,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.968,0.888421283,0.357688691,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.479,-0.375740072,0.998752463,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,SS,OTU.960,1.318714036,0.078169543,Bacteria,Chloroflexi,Chloroflexales,Chloroflexaceae,Roseiflexus,uncultured_bacterium,NA,NA,0.866721946
0.55,30,SS,OTU.365,-0.032616067,0.968284498,Bacteria,Chloroflexi,Chloroflexales,Chloroflexaceae,Roseiflexus,uncultured_bacterium,NA,NA,1
0.55,30,SS,OTU.426,0.22980067,0.904290732,Bacteria,Chloroflexi,Chloroflexales,Chloroflexaceae,Roseiflexus,uncultured_bacterium,NA,NA,1
0.55,30,SS,OTU.98,2.558322795,3.41E-05,Bacteria,Chloroflexi,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon,uncultured_Chloroflexi_bacterium,NA,NA,0.001538103
0.55,30,SS,OTU.4322,2.263825147,0.000224292,Bacteria,Chloroflexi,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon,uncultured_Chloroflexi_bacterium,NA,NA,0.007460649
0.55,30,SS,OTU.64,2.780829039,1.24E-06,Bacteria,Chloroflexi,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon,uncultured_Chloroflexi_bacterium,NA,NA,0.000126816
0.55,30,SS,OTU.407,-0.23128616,0.99124039,Bacteria,Chloroflexi,S085,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.218,-0.25886374,0.996063521,Bacteria,Chloroflexi,Thermomicrobia,JG30-KF-CM45,NA,NA,NA,NA,1
0.55,30,SS,OTU.539,-1.201891963,0.999999552,Bacteria,Chloroflexi,Thermomicrobia,JG30-KF-CM45,NA,NA,NA,NA,1
0.55,30,SS,OTU.336,-0.076079154,0.980171452,Bacteria,Chloroflexi,Thermomicrobia,JG30-KF-CM45,uncultured_bacterium,NA,NA,NA,1
0.55,30,SS,OTU.2138,-0.685292244,0.999964736,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Nitrospinaceae,Candidatus_Entotheonella,uncultured_bacterium,NA,1
0.55,30,SS,OTU.307,-1.38266348,1,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Nitrospinaceae,Candidatus_Entotheonella,uncultured_bacterium,NA,1
0.55,30,SS,OTU.77,-0.713309333,0.999821368,Bacteria,Chloroflexi,Gitt-GS-136,NA,NA,NA,NA,NA,1
0.55,30,SS,OTU.135,-0.827824291,0.999920334,Bacteria,Chloroflexi,Gitt-GS-136,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.157,-0.945651824,0.999987835,Bacteria,Chloroflexi,Gitt-GS-136,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.752,-0.338865563,0.997552257,Bacteria,Chloroflexi,KD4-96,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.447,-0.466260397,0.998526505,Bacteria,Chloroflexi,KD4-96,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.449,-0.630956807,0.999780352,Bacteria,Chloroflexi,KD4-96,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.991,-0.193906445,0.991343992,Bacteria,Chloroflexi,KD4-96,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.210,0.19510055,0.923988978,Bacteria,Chloroflexi,KD4-96,uncultured_Chloroflexi_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.66,-0.574203437,0.999991117,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,NA,NA,1
0.55,30,SS,OTU.33,-0.615907791,0.999997491,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,NA,NA,1
0.55,30,SS,OTU.4704,-0.08794055,0.990321243,Bacteria,Chloroflexi,KD4-96,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.5944,-0.332407978,0.999547027,Bacteria,Chloroflexi,KD4-96,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.2358,-0.78040035,0.999999258,Bacteria,Chloroflexi,KD4-96,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,SS,OTU.569,2.151862934,0.000157104,Bacteria,Acidobacteria,Candidatus_Solibacter,uncultured_bacterium,NA,NA,NA,NA,0.00584058
0.55,30,PS,OTU.2638,1.108944175,0.181612454,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter,NA,NA,1
0.55,30,PS,OTU.79,0.621743966,0.633129286,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter,uncultured_bacterium,NA,1
0.55,30,PS,OTU.304,0.163510706,0.946161074,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter,uncultured_bacterium,NA,1
0.55,30,PS,OTU.50,0.200355735,0.942270417,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter,uncultured_bacterium,NA,1
0.55,30,PS,OTU.669,1.705335974,0.00712418,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter,uncultured_bacterium,NA,0.191205451
0.55,30,PS,OTU.543,0.806634009,0.43588131,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter,uncultured_Bacteroidetes_bacterium,NA,1
0.55,30,PS,OTU.1255,0.501514034,0.752963106,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter,uncultured_Bacteroidetes_bacterium,NA,1
0.55,30,PS,OTU.4049,-0.096259486,0.985786476,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter,uncultured_bacterium,NA,1
0.55,30,PS,OTU.465,2.321166005,7.16E-06,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter,uncultured_bacterium,NA,0.003719211
0.55,30,PS,OTU.2034,0.225395058,0.91324102,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter,uncultured_bacterium,NA,1
0.55,30,PS,OTU.162,0.684400108,0.564742298,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter,uncultured_bacterium,NA,1
0.55,30,PS,OTU.282,1.610162043,0.016346309,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,uncultured_bacterium,NA,0.31903486
0.55,30,PS,OTU.670,1.661358713,0.01060901,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,uncultured_bacterium,NA,0.26107391
0.55,30,PS,OTU.573,1.789735238,0.005353567,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Adhaeribacter,uncultured_bacterium,NA,0.159479931
0.55,30,PS,OTU.156,1.215409977,0.119692061,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,uncultured_bacterium,NA,1
0.55,30,PS,OTU.963,0.410727897,0.808829921,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,env.OPS_17,uncultured_bacterium,NA,NA,1
0.55,30,PS,OTU.710,0.045980941,0.963272519,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,env.OPS_17,uncultured_bacterium,NA,NA,1
0.55,30,PS,OTU.551,0.400499645,0.815582819,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,env.OPS_17,uncultured_bacterium,NA,NA,1
0.55,30,PS,OTU.134,-0.822352589,0.999958875,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Chitinophaga,NA,NA,1
0.55,30,PS,OTU.12,0.242758279,0.931763097,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured,uncultured_Bacteroidetes_bacterium,NA,1
0.55,30,PS,OTU.247,0.349695589,0.834604943,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Ferruginibacter,NA,NA,1
0.55,30,PS,OTU.122,-0.722065841,0.999960561,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Ferruginibacter,uncultured_bacterium,NA,1
0.55,30,PS,OTU.141,-0.026595083,0.981517383,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Lacibacter,NA,NA,1
0.55,30,PS,OTU.155,0.441081916,0.822711492,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Terrimonas,NA,NA,1
